-0.9 -11.7 -2.4,-0.7 -10.9 5.0,-13.0 3.5 7.1,25.5 3.4 3.8,2.6 -2.0 7.0,67.7 -41.0 -47.2,30.0 89.0 29.5,2.7 5.5 -9.4,50.8 46.8 49.5,25.7 -123.6 -46.1
-0.8758281334923989 -11.0828080745822 -2.5008047777727085,-0.8596755238004966 -10.576430462875154 5.065197089153592,-12.768133337421814 3.5782767972246874 6.528661648280536,25.282814796512646 3.005465200114039 3.9060596837535058,2.8973419637494335 -1.862011710389006 7.532928152870771,71.44889765439059 -38.01026130276777 -45.305911401995296,29.976936371982312 85.98569058729883 28.00014698184278,3.033060777093781 5.392205728594813 -9.297264947062068,52.17494018632944 44.69335016294331 47.772785611811955,25.935691962906837 -122.61013716378584 -45.659819481396895
-0.897146223762488 -10.797823723517814 -2.5029531740181468,-0.8016927300779614 -10.397887765447626 5.09499297533563,-12.895811420008169 3.498060033176344 6.4997041833608655,25.489359767090434 3.002040858221431 3.9066306854592177,3.0955788509478235 -1.8993301463929426 7.500186367614936,71.00044222936931 -38.219032071259356 -46.01972190998419,30.000229147099585 86.61888516396259 28.309717062126918,3.1935412984576788 5.401200037280409 -9.200479527224589,51.99971360243231 43.99522147100927 47.29183523689971,25.899264287586302 -122.70344295139616 -45.70179753954682
-0.8048167922912802 -11.050465216437086 -2.571861979212817,-0.9075543466106314 -10.538839304628173 4.9357730166583735,-12.653037776384178 3.5397622622110494 6.519813269492246,24.998066732810276 3.0508419821490707 4.07273090206012,2.774222044308724 -1.8419496487058982 7.545791988535867,71.50619292387718 -38.46048428383036 -45.74103317061955,29.980047633665976 86.40409400281594 28.2168089038706,2.86032360786592 5.420194780953985 -9.315000286244555,52.19062907474763 44.63197533024244 47.60469652361847,25.922580617858085 -122.68065324768894 -45.69777868185076
-0.6976937896604017 -11.527834349307675 -2.6338526369223536,-1.0824879854539735 -10.82205769200376 4.715766720640016,-12.28149349264999 3.662392757989937 6.540331501899484,24.267758485762425 3.078727947332023 4.286059701844127,2.2871590565745943 -1.749060692761351 7.6550634315720965,72.49282258288335 -38.52750296956269 -44.89215764262747,29.93681152973013 85.71232388897636 27.893424803309546,2.378724835173342 5.427827148509894 -9.507392088106151,52.620400976396134 45.84797487524976 48.253577756357075,25.99585377036933 -122.5168112877693 -45.633508988634496
-0.7025654773886609 -11.800925809889751 -2.597068431609654,-1.2013175889494105 -11.001272588090641 4.599674420805688,-12.10035628804889 3.80332770438826 6.497590943986567,23.90004359514158 2.995748639278273 4.400498584589114,2.102907329074354 -1.6999384986746884 7.804122720763944,73.31366275174344 -38.184131996650514 -44.084846289253306,29.89934839346253 85.08937105369284 27.594746935640323,2.203049315562211 5.3985798067943955 -9.599652385374764,53.11191858791187 46.605154558832446 48.599851916321754,26.103040006579537 -122.18937609483193 -45.49542620779325
-0.8933232529465917 -11.58480455839302 -2.4134364168898976,-1.1790423443924014 -10.906257002314275 4.689095672754129,-12.31608148437102 3.911248085039033 6.360831549514113,24.286390209260293 2.759355736949523 4.324851833865462,2.512653413012997 -1.7462631056476425 7.967047736855342,73.51610067701145 -37.375235695996594 -43.80413970303313,29.888310923128277 84.91424001980441 27.498297781912147,2.614066712456249 5.321170777630757 -9.476327079695084,53.50826734213326 46.21440383653426 48.233159603434835,26.22163198364629 -121.72622405322784 -45.29314352547938
-1.147925375197245 -11.128180434907215 -2.197061338088725,-1.0794729419868783 -10.648453042827912 4.851900988025626,-12.717593921747035 3.9767085359688226 6.221186060379285,25.039893827077805 2.502579988768642 4.171360999386653,3.150739668561224 -1.8375003573122464 8.110344731930757,73.3663174937746 -36.71544817447046 -44.06573570781724,29.894071648446317 84.94812887662248 27.49394368530364,3.249763917433934 5.237046686513167 -9.25364525778594,53.727340424304714 45.279162301800234 47.58865828865041,26.30518078297622 -121.34198045935437 -45.122117333071515
-1.2989748194850634 -10.803293249986648 -2.0995893959496748,-1.0008674755419675 -10.40450455916467 4.901856467160138,-12.997167034078304 3.9999567517126637 6.198003384484135,25.593469542924208 2.3990957960491786 4.099359995893086,3.499459880933796 -1.8994552002586234 8.198767251171738,73.2968832432416 -36.97444417319605 -44.77668703305059,29.899993740539298 84.8092237342117 27.40496334699621,3.5993342332754596 5.199859959271739 -9.101466834822311,53.704347778050035 44.70207354380157 47.29722862521812,26.30169540685763 -121.29449989646069 -45.09767530527922
-1.2299555151537627 -10.875545574031847 -2.2220296498642105,-1.0143452383602187 -10.308211100377555 4.715540948952713,-12.93413797999411 3.984191977319966 6.364265086667048,25.53556489426998 2.561178198357554 4.216728930200375,3.201888555459055 -1.880111177402939 8.20838309983668,73.60755747593083 -38.60917929895512 -45.80835579030722,29.89456442728229 84.25099656319722 27.11895884992525,3.309624391383434 5.245375734602664 -9.138255680751007,53.41267471499869 45.11376202686877 47.78423608161348,26.182198991004725 -121.74077192374402 -45.290665044784255
-1.0441552212007637 -11.148807071913076 -2.4466405911416484,-1.0737869145066516 -10.308286430286485 4.440881966244154,-12.683955972142645 3.945364046331164 6.592647533550013,25.12652179065532 2.8358592751831 4.409069371809484,2.5956669309418885 -1.8232625432466318 8.16413726608083,74.02436336013078 -40.72567412426508 -46.8779219488442,29.888406671221446 83.61134922224424 26.801406894825266,2.708538073659842 5.332086735786924 -9.260446660906057,52.99062271730245 45.96973970899262 48.58722816861406,26.017134871925176 -122.40205294639907 -45.57978189676302
-0.9042030279425175 -11.302345498220623 -2.596623733070312,-1.1014218052423221 -10.30347595264565 4.29906415927746,-12.503610719740252 3.9028651203723737 6.701749885042981,24.808076190155386 2.99856238837464 4.501973452038794,2.2059512440802784 -1.798569958663816 8.104170309350394,74.1184301261974 -42.06523181164611 -47.66094029966244,29.898119508964854 83.38596447708203 26.6928031199349,2.3078466689996904 5.397624138733009 -9.304532569794429,52.6210163544963 46.40826865908914 49.00406458235952,25.903787260939346 -122.88196272289287 -45.79184508214833
-0.9351454681486268 -11.10209901678214 -2.5385777863054875,-1.0409607218161832 -10.221891971265256 4.45162257028166,-12.585669292167715 3.8744190895632484 6.560818870798034,24.911980239560542 2.882692871112208 4.367393105360487,2.4227564140274818 -1.8563738082506207 8.060087627011587,73.5828405139862 -41.6834990061017 -47.89168533756932,29.934371876337053 83.92581328949035 26.962858043689717,2.489280099798707 5.394084314649035 -9.153147374827467,52.45563381263546 45.80645242209946 48.52461431063271,25.915715702633065 -122.87722717907259 -45.79392350611139
-1.0725239222874567 -10.751029078535886 -2.3579254321128182,-0.9444320135749202 -10.139725842812451 4.7593185601273165,-12.797856000971363 3.8693377385223577 6.2944829552635415,25.215406430355976 2.6140210251369713 4.111042497214346,2.9546669028929564 -1.9495948649718495 8.030541686008938,72.72560898612075 -40.22114805798022 -47.60051399168731,29.977931215085782 84.85218176618689 27.42436033116421,2.9788528191023658 5.346502342455598 -8.921584881713281,52.489706286433 44.74571686582571 47.60692318807696,26.006852035793436 -122.55404565080217 -45.656038945153334
-1.1922855877325267 -10.589528995625578 -2.2089035006701923,-0.8979269306327844 -10.179735732726114 4.988328399942984,-12.905741002244012 3.8942874749518284 6.107681167944898,25.321127132881905 2.4102579319281343 3.912147615931379,3.295975946767566 -2.0005181005906723 8.00382215868634,72.04812919957614 -38.81729851522502 -46.91089301209879,30.00016176556198 85.55689010055646 27.777856494533815,3.2963747136736115 5.302850528105567 -8.798304046731896,52.66923522696864 44.18621426282604 47.013502165873845,26.093508460290042 -122.22625401055133 -45.512036298401696
-1.1929166414695345 -10.884783725886612 -2.2174392505080345,-0.9672537586343131 -10.433743504082642 4.95118519956736,-12.724627763644225 3.950111873043956 6.16588409468098,24.920803389518333 2.449696312636842 3.9145608233989466,3.0502234137707007 -1.9479826424772915 7.968138658684952,71.95295218745943 -38.377739626684026 -45.93261930657274,29.979407487708656 85.5565237009971 27.785693423249754,3.065289651166438 5.303166042712682 -8.932420694111514,52.933513515135274 44.87707506782392 47.352346943422994,26.106465226866177 -122.15516681359284 -45.47364535863537
-1.1059584104873479 -11.47192560345165 -2.3423520473440753,-1.0985257615683686 -10.811019490216864 4.734021788076001,-12.363348998809407 4.003319201820507 6.401618628652929,24.230705369624456 2.6779555362946357 4.0533551968769785,2.4657081623012336 -1.8285240758460168 7.9112509470539445,72.25927414053648 -38.43108873127724 -44.694669507409614,29.935196482566294 85.10398270647664 27.574936224149283,2.5206816652501605 5.340638086315476 -9.24086137868337,53.18237523639847 46.32208299640466 48.31952193338929,26.061910973219188 -122.29202880711526 -45.52203151976753
-1.0115613404709038 -12.02824491524201 -2.481411629004242,-1.194127948524619 -11.15414236332049 4.522925346009093,-12.037972638940635 4.007873992428689 6.662310202439806,23.65875901328137 2.9556522750038257 4.18733035087336,2.026279243953162 -1.7143694921430994 7.820754439922066,72.57317387100791 -38.00284011832468 -43.19649412662663,29.90210267843542 84.72116556331952 27.405892731759025,2.1210856626224155 5.391340861249574 -9.555726808584298,53.30123897054459 47.57005848419718 49.27793513804323,26.007236634882975 -122.47480674715177 -45.590661004639834
-0.9780531982555581 -12.274226227916698 -2.5476963568391167,-1.1720293044168815 -11.325966195237903 4.474931821416669,-11.933443053298632 3.9285863707441724 6.813624570515111,23.551284683063283 3.158283932224302 4.198442885013426,2.1389761963587937 -1.6672377620495604 7.691033183181628,72.56572592080157 -36.29262307538922 -41.467237344279624,29.909211117165242 84.84899626920512 27.497278611778214,2.2516873754257243 5.434042384717421 -9.73009675380051,53.20017432269232 47.80501488766638 49.67134417796023,25.983526436565594 -122.56178936699939 -45.621542535132924
-0.9914216470960555 -12.230982700626956 -2.5608835360853863,-1.0585269114292615 -11.33038454310724 4.544946412919796,-12.018153604029843 3.805474101247656 6.848367106254855,23.82617500732469 3.265229497268397 4.129734790427471,2.676711879479954 -1.6757390852098493 7.563467713655196,72.36012045555898 -33.710670843191664 -39.74190174621128,29.947455860032797 85.36509828237064 27.778523035347508,2.787623957643133 5.466333699793937 -9.76314692488848,52.96004681780597 47.151497882303644 49.50659864893721,25.987887079452676 -122.55310335301732 -45.61630834163907
-1.0028204561636307 -12.0468081018986 -2.58574704290045,-0.925745939184286 -11.230957569750503 4.6023631185161795,-12.16888597783373 3.7103714607086857 6.813129464884103,24.220076712760044 3.299814954915451 4.092395063436167,3.286437424933844 -1.6975551149983579 7.499320384147719,72.27081467927947 -31.17936138959773 -38.34257809998315,29.99163123617184 85.90879136121737 28.05667282681606,3.388257049547557 5.4937689108213865 -9.715858766166857,52.733977014825626 46.131944350416745 49.028763613732764,25.998820619729187 -122.50887978819675 -45.601814317019475
-0.9709613339867003 -11.857755204575408 -2.6751605352619134,-0.8387836335171617 -11.088832061990153 4.537377791341606,-12.276530586017062 3.7042476870279386 6.751738612161094,24.498102963567575 3.283994956780529 4.179127259311131,3.6508997814731 -1.6960605686208332 7.548817133784082,72.56177537404373 -29.54500516034733 -37.563955835452276,30.0186252417533 86.15677033051192 28.15988483602072,3.747583271968342 5.520027817460457 -9.645375667049338,52.654700247711155 45.23344379521986 48.475697068510726,25.997741277297106 -122.48208398690178 -45.601440620197906
-0.9172985145290038 -11.696192046063114 -2.7834921772092187,-0.8040024209610491 -10.94370303953792 4.41257118922707,-12.349878026235384 3.7584084912210343 6.683872221926496,24.66314306036498 3.2272416216699207 4.329675059976372,3.7517863754969736 -1.68202824945871 7.6714691419280685,73.07903077822536 -29.017719153257463 -37.47439547007248,30.022895985867347 86.09792849508624 28.09229394878186,3.8487618256870824 5.5332503236580886 -9.57569145402259,52.6863565244166 44.64278884975034 48.01944315909568,25.990390000527846 -122.46540684535405 -45.60944478818356
-0.8939238210081214 -11.543856723161786 -2.8170092499820774,-0.799084128149937 -10.824790482649519 4.374700756660198,-12.455290335247849 3.800376292370502 6.617415709398819,24.834193960442093 3.1329317652380513 4.409090831706305,3.716759241566197 -1.6893757591876188 7.782490972059141,73.46452698102411 -29.496962906819057 -38.03173961966138,30.007481179700765 85.87360773801421 27.943966287298316,3.8161519076712 5.513988099725083 -9.514612803217862,52.71075964252382 44.40013520345987 47.799908693838056,25.994386639854394 -122.42210686360163 -45.60586358950337
-0.9452390578548203 -11.385220892162385 -2.6962335711646066,-0.8026976759836486 -10.75743945824522 4.549366033315919,-12.649159160260327 3.7662635336299988 6.560092633829647,25.115592598546826 3.0071345706530774 4.301188669692652,3.667040778061756 -1.7468915088082673 7.806227101786751,73.40594654044679 -30.83390108444755 -39.15907323688129,29.976080099612258 85.61890331027395 27.799944171221505,3.767901582388795 5.447107950735527 -9.46889893959975,52.62329851568904 44.52240319690431 47.92849799794555,26.024605611983567 -122.32161075643982 -45.5738590081879
-1.0390334039649678 -11.234599593561247 -2.4831285250446102,-0.8049714210751189 -10.730092721140801 4.851386439854176,-12.887372815244538 3.678389567837278 6.518830896021725,25.4618341720798 2.882438042085816 4.076694649658203,3.6517954951597686 -1.832085833873616 7.758500072894217,73.04806246431643 -32.43159621624586 -40.44955796037989,29.93824633067313 85.3982996955713 27.69089049761673,3.7526313149626116 5.359835921149378 -9.436210974517092,52.45646047378519 44.810739357388215 48.24222529101783,26.068507863215967 -122.19511578182222 -45.52784454827504
-1.1000414371519653 -11.123079189721599 -2.319144528084923,-0.8024736694557159 -10.710454742930615 5.077127631945868,-13.069338963761863 3.6075201244042736 6.500111254327388,25.743206136154388 2.806333174584572 3.911375246386767,3.6796929635946602 -1.893651925670063 7.7065410759783255,72.79252248362384 -33.44128734422631 -41.31094582335747,29.90682344996938 85.2365996881282 27.616908130784548,3.779888597449465 5.303203011087385 -9.409097080692803,52.3197791243454 44.9450301015135 48.42390362208446,26.098148575797165 -122.10853287675667 -45.49979637684605
-1.0602946020204067 -11.081387543442144 -2.332804379660438,-0.7937857184110897 -10.670505069165808 5.040979089065767,-13.10093161137413 3.619291359716987 6.509468061761184,25.83558646754953 2.8208028203989124 3.9649833989697076,3.751612835047308 -1.8847693552588545 7.712914244370002,73.00446592915279 -33.12140201910249 -41.22060771992861,29.89344443300318 85.1513766882121 27.575428113490627,3.851390841391307 5.323060228632589 -9.381522461367384,52.31581076790581 44.649963010945655 48.19414142868937,26.08835080396817 -122.12091456944994 -45.51806196490095
-0.9422169363903817 -11.133916600790275 -2.49207047538196,-0.8000572693831551 -10.634602226710866 4.782172095001736,-12.970498356152577 3.713444525892312 6.541491520202135,25.69073015175075 2.901870868415998 4.197534051633984,3.7831125310649227 -1.8144976187286066 7.779282561531305,73.59141072153187 -32.00899239028254 -40.48920535593658,29.895243649760033 85.08129282538341 27.536772660845696,3.8828825055922467 5.401963438682064 -9.364586349886078,52.456039220481024 44.186716895422 47.73285516404974,26.048105920640744 -122.2070962643931 -45.56653451993212
-0.8265502801564968 -11.300970619619646 -2.6613178535931388,-0.8569982845598056 -10.660897633600175 4.484997162130736,-12.719595565529387 3.847208033583206 6.583711088861206,25.309345083086576 2.9830070376117654 4.4401789261134,3.6347028731084836 -1.7279477767017257 7.868017946492769,74.16563516193476 -31.466029703106614 -39.96500741253365,29.900001531182497 84.9140997319723 27.453774421731545,3.7346416277352095 5.48163292988389 -9.380442192564942,52.693191856458945 44.162593937629524 47.51628903343,26.008449375288443 -122.28757973787393 -45.600427079427085
-0.7894642845680663 -11.594359770469723 -2.712035860999656,-0.9953504281581416 -10.800427651436072 4.326731216650708,-12.393738306818902 3.977033877576319 6.623270694260925,24.70429633850914 3.0016162764260863 4.531851114425219,3.1839018386549114 -1.6688815777084591 7.941536960517765,74.35484183000575 -32.75472831039031 -40.44470288230196,29.89642536273315 84.55525718838418 27.287380127761786,3.283958257483489 5.506824001314843 -9.448201582254173,52.975896458554374 45.12510685157632 47.97983922445401,25.998238521872423 -122.28925856170929 -45.57873440519282
-0.8290231937040604 -11.907190232579575 -2.6402615650392294,-1.1724438033092732 -10.996057995770304 4.351784907338739,-12.08171805624199 4.0584179285325925 6.643540770084217,24.048224000320808 2.9605342570934896 4.4513636517872515,2.560747200331053 -1.6535869674722072 7.972110550067272,74.07335057790421 -35.538248874006776 -41.872102608986815,29.88847614281398 84.17164912022457 27.116953338866857,2.6608092231597382 5.474636965880413 -9.541527303825134,53.20882211577023 46.69819171898033 48.91386230397688,26.010470034012464 -122.24183066088544 -45.52046182925852
-0.8855541060684708 -12.044819719693507 -2.5341003052892175,-1.2913411564674164 -11.11069238510184 4.506351360275653,-11.904317113849983 4.046149270222878 6.625102305424945,23.631877166285925 2.910964407189296 4.2809317441015295,2.0819446286896084 -1.6780426838186606 7.939294228616501,73.44735472195819 -38.29769822523093 -43.560552125145556,29.891390732490564 84.12340963224857 27.109393803606785,2.181962688704442 5.420866662166755 -9.600485435627176,53.264142734124185 47.82305751725194 49.63188810130487,26.011631622680234 -122.25098908184968 -45.48897574845648
-0.901555307806251 -11.82609777761796 -2.4794777001193915,-1.25986581705816 -11.014913528955784 4.733337349422744,-11.975623867774502 3.9005391805760894 6.551762109252507,23.73136033986932 2.902586061874542 4.103336346012559,2.0493898417163128 -1.7370565174135477 7.825728547135316,72.61151522170614 -39.566088356330745 -44.83734649936187,29.919353673087635 84.74236206199663 27.418014598930306,2.1493771518362954 5.381016344322199 -9.567714333835172,53.02447099231532 47.495308521804304 49.47947294064369,25.970492266284317 -122.41432835973548 -45.54356174909732
-0.8805622144445588 -11.339131608648003 -2.4871972851723125,-1.090309608138837 -10.744741123147326 4.9586133503186325,-12.280822649916391 3.6778124503677407 6.464320193690816,24.321232975050787 2.939050657289066 3.9691778620837166,2.4327376420011615 -1.8134040269239249 7.664519683598045,71.76111242937257 -39.255131700651646 -45.5272875668477,29.963749136646214 85.79162612264746 27.925315006972887,2.532725042272356 5.369831405268777 -9.444034937965451,52.566377280720296 45.929662230959174 48.550342876375645,25.906086801382884 -122.65835171189556 -45.65482998067091
-0.8777380221643174 -10.899777907383518 -2.504521167315147,-0.8833282147150614 -10.476128450255237 5.093639818125519,-12.696065299858803 3.5153215684334516 6.451783828003825,25.12099499352849 2.985077289558164 3.901837029149536,2.920619440669467 -1.8796834012635608 7.531459773656131,71.14270113850391 -38.44270372508361 -45.875989387787456,29.996675780372108 86.55328799463156 28.284728570079395,3.0206172062848555 5.384499362630667 -9.279481472645019,52.13048960998664 44.37201357063829 47.57105750391474,25.879967049280776 -122.76484609665249 -45.71838516485804
-0.9467605032972354 -10.81769913786677 -2.4789340167545215,-0.7391146784277509 -10.382734422104575 5.054989361491335,-13.09567282346937 3.54586312424442 6.599215502573251,25.84752817511502 3.0056609863800774 3.921302286717399,3.2035458542261583 -1.909490021790636 7.499744742113943,70.98927836806962 -38.20370757477792 -46.13374213578907,29.99105614329344 86.33191674325283 28.160870782653433,3.3035434691417205 5.421207928619632 -9.125003733115372,51.951162577122716 44.04863836940788 47.26024873710298,25.95109692393892 -122.52511543377966 -45.63374719107564
-1.0738685625390783 -11.112829855189126 -2.4061236136947275,-0.6875095903576706 -10.492961046775948 4.879864794792215,-13.388724023401652 3.748110795460503 6.873273961653572,26.33510168983777 2.998355915489876 3.992625759009324,3.2046085718015065 -1.9049788728465726 7.557162822310037,71.20500698150833 -38.75249144814231 -46.36489062162169,29.950834431002242 85.24773978481201 27.617079418913594,3.304595896063875 5.4664633915720415 -9.017796271696074,52.01478912597124 45.056636807011806 47.73270233518139,26.09332796204193 -122.03551636371724 -45.43649302012519
-1.1800805209525058 -11.524906800051212 -2.328395291053869,-0.690315212260092 -10.694731401266877 4.722131217777282,-13.517912201953806 3.951684952473217 7.126108888219459,26.531510844347757 2.9922044084995485 4.027730289297571,3.0718300061631796 -1.8959251233961796 7.6089038932596536,71.37603211310598 -39.471155051839965 -46.45395064181773,29.909956112004576 84.20981322686862 27.10229925848439,3.1718177469749564 5.497409069512225 -8.98175085252485,52.06795681358526 46.40107567915119 48.519220369523026,26.198198946295083 -121.68742407004251 -45.29378132398122
-1.1867371206811177 -11.788791694447617 -2.2886203047443376,-0.7071749819709863 -10.872420914206009 4.735116496152027,-13.431205192668312 3.98569942852264 7.209970163342017,26.39435864759411 3.0163422622669227 3.939929745762212,2.95929851946577 -1.9121942359878654 7.560098888580532,71.08943845304212 -39.72733006561209 -46.28563471708747,29.902563663918695 84.13068904938639 27.06696771572426,3.059317648656233 5.4917262093912536 -9.038495183826189,51.85632979440295 47.070239554914025 49.13757879988409,26.157860141225004 -121.86975955232163 -45.37199578532049
-1.0981752158186915 -11.822161265156636 -2.292450195220051,-0.7150615082119164 -10.971432475110854 4.924786589163866,-13.184799657385545 3.8344352519362754 7.109895165665319,26.02456666893756 3.0667496447597764 3.7414650915052885,2.9340881604446416 -1.9547994814168963 7.408019819167946,70.31944546295824 -39.4319771267743 -45.95428216342992,29.934205892922524 85.1243583574855 27.565155281596414,3.0341505049981943 5.452656216194014 -9.161922106985639,51.3722037938313 46.82645597437143 49.40703779909107,25.9748860947462 -122.56838295571781 -45.666620774052525
-1.0104911650471124 -11.744810312635616 -2.3043868325331203,-0.7101063229120668 -11.004640201317324 5.134185902097904,-12.95454875068287 3.6537244383709555 6.957729536371124,25.68150775687268 3.10275025884442 3.5539498976593156,2.9670709979614958 -1.9928554937913254 7.251808764340085,69.46828415833217 -39.096754842751096 -45.78599316409556,29.97881878545972 86.42193294378177 28.212713936928246,3.067125669379222 5.411699498649849 -9.273149367907775,50.880547440092975 46.28782509005063 49.480174865112865,25.773935116290204 -123.32353518553012 -45.98419643239339
-1.0220973648212388 -11.68505593021132 -2.2877297519950623,-0.6895834816024687 -10.98858103315626 5.201243513937706,-12.918499812797155 3.604719038584599 6.890536876241606,25.626898653771754 3.0831423371445674 3.5020187920737835,3.0242937934270433 -1.9946134848770969 7.193432041129503,68.95152280374113 -39.2525903437246 -46.10981400033955,30.009162300987274 87.22445743019233 28.61067054348726,3.124228421903834 5.401161831156005 -9.29256046467824,50.65445952961806 46.10492328092662 49.52466369124147,25.683379650916876 -123.66216724808787 -46.12560359055379
-1.1423296314495996 -11.700271667611627 -2.2397303180607007,-0.6562981935908309 -10.946060215584662 5.085312688609352,-13.108295789086784 3.718290064123957 6.958250144986287,25.90801644020831 3.0169471982155613 3.613669418564417,3.07741184093205 -1.9571560755813386 7.245229251128296,68.86202881012944 -39.99766007269667 -46.92347922286851,30.014838938305395 87.30503562844966 28.64761118388739,3.1771803373768774 5.429288833680837 -9.213662120079313,50.74803238381565 46.495852801698355 49.629336514686614,25.736246883924732 -123.4690320662781 -46.042540943853076
-1.2678885951925507 -11.758124675654102 -2.200571163829779,-0.6200496786607224 -10.907809113496073 4.899284641757338,-13.370454800536368 3.8605712963233967 7.100627709266857,26.300984419150957 2.9766920408175155 3.794704286626604,3.1051722887992 -1.914022507926561 7.306209177076537,68.88462214626178 -40.882937671630465 -47.80578769414224,30.006748180778967 87.16012639119118 28.575733636282514,3.204956396826671 5.4739026415237575 -9.122423609952891,50.93842992137429 47.13186281314458 49.78333245400044,25.845002220463286 -123.08131445219692 -45.877412738587076
-1.2897782600661 -11.820665627195833 -2.212475312649302,-0.5910386387772129 -10.90455130306286 4.764723558262954,-13.541333044072186 3.8891465678726935 7.250577011169082,26.566883716064552 3.0374932593715562 3.943922178132584,3.087190587900401 -1.9006099060110202 7.269850244634989,68.68359918846312 -41.42932664375951 -48.31355899659912,29.997059314072995 87.32462267825281 28.666496903983024,3.187401566407138 5.511061201811826 -9.109460729861095,50.98842871696131 47.65185171043101 49.968588208764146,25.915411189941562 -122.86101668073556 -45.783068438702664
-1.1758485471675248 -11.856897266356839 -2.28179740437174,-0.5770939661931026 -10.941065357137337 4.744055898152968,-13.5434314705789 3.7630260379665463 7.351908729310778,26.585035611381688 3.199847394471361 4.002099794511646,3.0238552093427993 -1.9281490503077523 7.117075430690025,68.20736655093562 -41.410707376470825 -48.24967007710216,29.993095279050983 87.93286606300678 28.987068435702202,3.124697552300122 5.526246781698532 -9.200805740384908,50.830571683829874 47.83195335953682 50.12648723521412,25.905221573629508 -122.95872709507356 -45.82245770744527
-1.005201843274373 -11.845887088892137 -2.3629641917828828,-0.5826108030201788 -10.984568378801285 4.814092412062222,-13.423965741199066 3.5880582319373393 7.364218531209099,26.405941706913158 3.3562212690325057 3.9707867088332405,2.9456284369821586 -1.9728842780681042 6.955404183400106,67.81564696836476 -40.96720355531433 -47.773223555012855,29.995162797248565 88.53930616010776 29.30885580077621,3.0464682556399056 5.518585559167279 -9.328991106906052,50.64317827710493 47.64698211704746 50.139702670485995,25.847437638903283 -123.21896284976532 -45.928379188044346
-0.8651805869541582 -11.767959161993035 -2.406719584236111,-0.6115656260777159 -10.999643092305144 4.944765242437356,-13.240049722414742 3.4807696639765484 7.249204957887543,26.094044014127242 3.3917375494217628 3.8566311595387317,2.8851433226809 -2.008483070726804 6.901271994239502,67.89659964047264 -40.26800913137446 -47.07129918352042,30.002965803610316 88.65675251141163 29.382021362213514,2.984479308164771 5.488383985458504 -9.419677979896989,50.62212418044885 47.089302295870276 49.88822826135826,25.780882083016103 -123.46291629739576 -46.02375284377126
-0.8091423427001513 -11.637554486684065 -2.391549883563387,-0.657025510911583 -10.973090747112865 5.093057617558326,-13.058802156510929 3.498440012742486 7.031688709670395,25.75330354366509 3.272340759776262 3.691190403038183,2.861721305013511 -2.0203524818286365 6.998935059331252,68.56515557452674 -39.51189628822238 -46.33806242841591,30.01230311859535 88.07050529738558 29.095144925196113,2.958668836266805 5.4441304230385805 -9.431008781696187,50.84108954207983 46.296835998010835 49.39144265853346,25.73917725381451 -123.55759656183554 -46.05387405891089
-0.8340197133689364 -11.525758283959371 -2.342001983961803,-0.6939446941915496 -10.928601928516388 5.194453731061128,-12.963952844331391 3.5999816534057043 6.841291976191312,25.55329455538514 3.098163657920154 3.547378046811879,2.8725825998913193 -2.0133907333862755 7.172810555761297,69.48260601312647 -38.946745840218725 -45.779443138105215,30.012489915421707 87.01827990522676 28.5666202658928,2.9693378026411215 5.407897631539215 -9.375054471053534,51.170873711406664 45.64917438824197 48.900144756892914,25.74731137812024 -123.44608218408662 -46.00118804709665
-0.9312371302523494 -11.50845406684674 -2.286936512600649,-0.6958152360840395 -10.893182655006022 5.182836153149302,-13.03997345869611 3.7351136543294703 6.816558384789116,25.668197026594378 2.981444289818672 3.5016815502225023,2.9127804240570283 -1.9943135534127958 7.336373355478226,70.26911843028108 -38.82312409484806 -45.6010047077591,29.992330097662542 85.78061734562155 27.936613356669827,3.01480844229633 5.4028885562365065 -9.269058375853723,51.46384565597408 45.54591678388431 48.68518619704578,25.829187765781224 -123.07947080139333 -45.85193879751023
-1.0708270035208185 -11.599890868258088 -2.251915916636858,-0.6640374463180028 -10.875357072935056 5.04043154965787,-13.277657447912079 3.8627727645890797 6.986972480652498,26.092565377533866 2.972317454513142 3.5936104513664975,2.967910283065191 -1.967542150437073 7.4436183667866676,70.73203734713033 -39.170590931020804 -45.84060548015031,29.951996025116795 84.6574171035756 27.35717004963069,3.0789391980739116 5.435190736306032 -9.140241993146722,51.651693316389206 46.07103060744299 48.81667309398447,25.977926548399626 -122.50512138686777 -45.62602855518954
-1.1819994222268815 -11.696700852416537 -2.2562087375321065,-0.6532688523024613 -10.848380434943769 4.841721459620665,-13.48903242319592 3.959485801998676 7.173901733585474,26.478175189086386 3.0024065362513537 3.7921094470083347,3.0055195643906485 -1.9331191092635789 7.52586474549673,71.03589660696794 -39.59696041199182 -46.21607281719045,29.91335444391697 83.9855203747693 27.003006530959208,3.117987307437051 5.478230439698309 -9.034868126249052,51.81746875966479 46.70616401050986 48.98162955922005,26.127904423273463 -121.95408809332127 -45.40758950029797
