-0.9 -11.7 -2.4,-0.7 -10.9 5.0,-13.0 3.5 7.1,25.5 3.4 3.8,2.6 -2.0 7.0,67.7 -41.0 -47.2,30.0 89.0 29.5,2.7 5.5 -9.4,50.8 46.8 49.5,25.7 -123.6 -46.1
-1.1349770366180445 -10.767056407949186 -2.3451734302903997,-0.9186357639700677 -10.312305434445685 4.821328517664998,-12.7655348081087 3.9340876930230415 6.216468164600532,25.143844488218885 2.5573504213985125 4.085277347997688,3.3583601271756223 -1.9016895345873326 8.037846958134319,72.83167682715268 -36.86535627887855 -45.11219038228135,29.96213284774589 85.22717218211827 27.60252255065906,3.375842861949702 5.35135274845586 -8.940532285013985,52.72422374124822 44.2795736501243 47.216131190534824,26.092155166859218 -122.17019221237365 -45.51270542486704
-1.1976972425811168 -10.595420288546018 -2.1906278403374646,-0.8975863485244636 -10.19507203374888 5.0109542723343115,-12.914310109760661 3.8964340894258283 6.0950743244665935,25.320598941871808 2.390257735745319 3.888366490506036,3.2908288834279555 -2.0071914767304078 7.992378747818979,71.94133197247982 -38.82474726334379 -46.89969663612348,30.002443464099862 85.6239049077003 27.813807908140653,3.290924788716854 5.2973164268723885 -8.79424086159069,52.70133311691472 44.19557040317594 46.98127097018215,26.098298791421474 -122.2067724608629 -45.50099538693011
-1.0725518986262728 -10.655106855201353 -2.110789401707759,-0.8580834119969792 -10.190156153168164 5.094682138095316,-13.128260425580782 3.8469331160486058 6.094515168677343,25.67283319630418 2.311805149679405 3.7961565825487065,3.1256135069647364 -2.080603991480656 7.849481292044312,71.39109341642711 -39.99260409148354 -47.60531317277729,30.02123406113586 85.80018462974326 27.936696984704525,3.1474476856771814 5.284195863366034 -8.801273268775297,52.771012900387774 44.180988198628654 46.756638518780186,26.050335488160936 -122.33012994652937 -45.53371355573893
-0.8850393407412144 -10.814949661200364 -2.089898653442778,-0.8183771814009505 -10.24803087747535 5.106523045810851,-13.323838356771782 3.8073438468507224 6.156308111671453,26.059321984280597 2.295105666454009 3.7820459650454223,2.9796222637171654 -2.1130062194818637 7.7113469070972185,71.24393028234714 -40.335318722636856 -47.49749798638756,30.018807548532152 85.76962166954361 27.961259441950443,3.043517778649308 5.2936521717095 -8.899726034541475,52.91611114376438 44.24935332935955 46.656046615507776,25.997327379732518 -122.4109862384672 -45.555370571973285
-0.8004759831595825 -10.89980001608 -2.1004366597272477,-0.7999707242467924 -10.300728200338051 5.100045222352354,-13.399613160831066 3.8004173323139354 6.200244623109053,26.30300984959157 2.3000684665431557 3.80050596532737,3.003994494391676 -2.099017685276376 7.702406722639004,71.5121670374749 -39.87851153515462 -46.98517070748212,29.999321442804572 85.59420195380481 27.897336536696077,3.104660776836609 5.29990868944855 -9.001947883795715,53.10513621633244 44.40512264151869 46.80811180963279,26.00132424492307 -122.29321697136619 -45.49693420939733
-0.9288016750516657 -10.806174288235765 -2.1208479143440178,-0.8132257116350843 -10.309323959352259 5.1130415441672,-13.297278271377078 3.8409109512538424 6.180062306579047,26.28516201144278 2.30035046400967 3.8101767893468814,3.2755411088091493 -2.0401211467673575 7.8889257424890715,72.12536527362614 -38.739379351307996 -46.384458214663205,29.96773513740962 85.32400009967719 27.75608166944962,3.3889710281357353 5.287200407984901 -9.041556197566907,53.27912821823504 44.658290288840995 47.28755888114558,26.094236634280314 -121.91433168952885 -45.33008046483426
-1.174838166559005 -10.696040497371461 -2.1516658098990984,-0.8272354180170864 -10.342474121872067 5.124872049067986,-13.118261641820297 3.913973045982105 6.175237269907264,26.10306694836537 2.3205309978891373 3.7851404180539356,3.5957560766806504 -1.9632211874723127 8.121718171976376,72.70652795701838 -37.374323602235776 -45.667777500286824,29.93197822580688 84.9649705234706 27.553508499190443,3.7047730973170037 5.276846081584868 -9.030948727384175,53.27738314280484 45.03936094253823 47.96949428313466,26.19633759979046 -121.55866552173387 -45.177271020697425
-1.3959257577613209 -10.792814333509128 -2.1985369540261344,-0.8015401660376879 -10.49373767737855 5.101370538407695,-13.00096712706681 3.997897956190444 6.2943520066458145,25.904018953337978 2.3969771070340773 3.703053348113546,3.7024020460791447 -1.9011071234072578 8.201724917204958,72.80769479835295 -36.31826598019924 -44.72798239832932,29.900667853669965 84.51285454414818 27.306755754411373,3.802573972151816 5.298748742756901 -9.0007595785917,52.91564490411147 45.58358711965306 48.68281612498272,26.20205795748843 -121.59083798778855 -45.19587195366999
-1.4785328993025635 -11.23330383610852 -2.2637416828279457,-0.7137852673059331 -10.811312492342992 5.019937037066957,-13.041589295128551 4.067923502842785 6.600702595899622,25.797909001670373 2.553971412771227 3.5625588663188505,3.4209150488540807 -1.8784027779819006 7.992513499083739,72.14848572967188 -35.96986096212051 -43.54260109014105,29.881649962008815 84.00921886157556 27.05079526563814,3.5179350322867657 5.370246809289325 -8.981290242544418,52.11421770954089 46.26905373949204 49.26103466229503,26.045079295965397 -122.23243480414253 -45.48142787581589
-1.4349605693543486 -11.780175214050173 -2.3350181645435333,-0.6198289126590427 -11.1474380682444 4.90793722556335,-13.1539801638675 4.086083459632477 6.961949489994259,25.733047126902136 2.7635923019835325 3.4529624125815195,2.9554768752981553 -1.884457350118724 7.628196086182008,71.1724610090064 -36.13909372072144 -42.454951789753395,29.879438916357746 83.6935941174468 26.897637201189518,3.053849468165485 5.454400030499587 -9.001405330529462,51.24510234632233 46.82688382448604 49.55758445089053,25.828645082012457 -123.08714097436955 -45.862416970406855
-1.3114812638661868 -12.095086088858856 -2.396178559377077,-0.5966447411364196 -11.301450232044084 4.8062262151054185,-13.202763993380659 4.010846850061438 7.192936597681836,25.614120700422017 2.98382437266379 3.4880458559763508,2.612520844136789 -1.899096805309069 7.315924882807725,70.51862600017787 -36.47702398928587 -41.90710652980365,29.897649643308476 83.85895608168576 26.980090081871786,2.712507526333899 5.499614323447706 -9.089581533494695,50.80224595922745 46.92152709219779 49.43127909072097,25.70177609034656 -123.59182434065524 -46.09521641382988
-1.1565830093705038 -11.924192334156237 -2.432599027626256,-0.6982078609315922 -11.128264512572798 4.749971765039363,-13.087159956101935 3.8224431357277258 7.151953525978729,25.3779054401216 3.170505645654927 3.74039810689872,2.6316796040235904 -1.905534349033466 7.2251556935823515,70.67906542551023 -36.688089702770625 -42.21770732507004,29.936398096814866 84.67879592008025 27.374891636002122,2.73040921475196 5.467580543477368 -9.257152322488981,51.14888483453377 46.33307347556993 48.81713972373781,25.776725010553587 -123.321923275786 -45.9949635874395
-1.0299224046081774 -11.439718702471225 -2.437542111149626,-0.862527480868824 -10.763047101379886 4.745663548281398,-12.880827139689647 3.6108235273435514 6.9163579142526705,25.122977817518795 3.268651683553516 4.074901142052754,2.9157523778062013 -1.904063232261883 7.335264071503427,71.40503868380364 -36.7458873081337 -43.083023973401566,29.978157623113113 85.72412989543977 27.87605525935391,3.012820424254124 5.3869766190642805 -9.429010877956365,51.98916942926478 45.424704501362726 48.03444419391231,25.980347218395305 -122.55159591246391 -45.67308492488829
-0.9946682585635317 -10.947876946012052 -2.4067504029335733,-0.9911447087426795 -10.429095352168817 4.790772764567649,-12.712281210215403 3.5004437223160414 6.63239830152051,24.998796212192566 3.219874682079618 4.291118793035956,3.2616134960209693 -1.9003479127404919 7.565850533478795,72.21483588814087 -36.70865623671081 -44.00360724654994,29.999853451241357 86.37651240506706 28.188685284097918,3.360842982674292 5.307546079554312 -9.502867275066336,52.8199857482282 44.74296804168941 47.523308559784105,26.18119570929627 -121.77472862190473 -45.334181656488646
-1.094992195448399 -10.707152838122447 -2.340105302431378,-1.003470682077037 -10.311559513446177 4.879653730400168,-12.689021331279015 3.5866178586129576 6.4280121017793865,25.12481106821926 2.9886711141374738 4.2307344361926,3.4954574457243486 -1.899153921295043 7.837031431641477,72.69617403929158 -36.62703249889642 -44.55299518076145,29.983754489796947 86.15166437819921 28.08206862994539,3.6030334974739753 5.271261505686157 -9.40177407532756,53.21449711131825 44.72365351602413 47.629391947340295,26.268951142447374 -121.40767367441465 -45.1527788284627
-1.263019646807439 -10.694272922035928 -2.261892078122909,-0.9243861069563438 -10.370422091718346 4.988297906144593,-12.794480741995718 3.792719262544143 6.322995949833991,25.44338718925274 2.6745080982826592 3.983978120862268,3.6166265546870897 -1.8999336766687078 8.072093991919466,72.84672665489875 -36.50662764748744 -44.735599985710735,29.94365670900296 85.35698098932251 27.704209639361213,3.730091297927851 5.274219847604608 -9.198303312486924,53.19616940967082 45.14894173728013 48.14102002533011,26.258023108095838 -121.40904186631855 -45.125822308473275
-1.3899421406222323 -10.783028470462396 -2.205311478769175,-0.8173029509521951 -10.483404925662228 5.085988238790626,-12.966767601998583 3.9793060193530256 6.297639344000691,25.83219457446574 2.4261616609544014 3.731881603262131,3.6877193564040267 -1.9001985551432332 8.195483857488545,72.81393691569964 -36.33660442286331 -44.71324539432996,29.904873879638608 84.58908024537307 27.341469720692064,3.7919514122679936 5.295758283489665 -9.019651059820992,52.952977846042735 45.56223028948909 48.64290749234857,26.208388492564296 -121.57021702346836 -45.18538285511504
-1.3859125893858015 -10.859530069940307 -2.196457761621426,-0.7391506613592325 -10.542502482324162 5.146653092254627,-13.146999549755233 4.02850477513478 6.329751262664717,26.178346076143615 2.3662814667342076 3.629559437463143,3.763217692252143 -1.8980822985366548 8.150498082248905,72.73935195955026 -36.10962546773602 -44.62909923908608,29.889034239777807 84.34961456539409 27.2339864015737,3.833924662446658 5.316243015693271 -8.973090014290582,52.665880767689906 45.57714452803007 48.78080606239436,26.17427740441284 -121.69994858556872 -45.26618710378212
-1.2927638208615673 -10.896221522515997 -2.2121388493463963,-0.7015892183358363 -10.539353156168374 5.176447635633652,-13.297590715309974 3.9723940589068496 6.380372787943513,26.43498449099616 2.4361515803649647 3.6517845181757274,3.8407686106169954 -1.8960468560078065 8.01092222360033,72.72217273047154 -35.84274984591702 -44.49557397677578,29.892134952166344 84.4798744323512 27.300495073794696,3.8687051617607517 5.323335001040389 -9.027413606135134,52.46558080309414 45.29590690250196 48.625081429994474,26.169671823256976 -121.72890955636639 -45.32201011121496
-1.208035712257738 -10.902069806113827 -2.2083121326825834,-0.6971274016548108 -10.507749600189264 5.195160554009032,-13.389964687035091 3.9064893857990755 6.4034513611015695,26.583186514166552 2.5003295406265966 3.6970363910879884,3.8939752605783218 -1.8983852202717488 7.905744862892763,72.8436856597894 -35.56335750146482 -44.26976614025476,29.899329980131945 84.54178490777107 27.323762294135342,3.8951885592686555 5.307781234551554 -9.092831757680328,52.461519951848615 45.02744034852978 48.425731786854016,26.19152680015912 -121.63935257494278 -45.31468534873892
-1.2150732638863173 -10.885898664255002 -2.1502680226944877,-0.7194625959352133 -10.478045619143545 5.217435807549513,-13.398286692100498 3.913620505766692 6.360670780795631,26.60293139266585 2.4440581894659683 3.6803780354221733,3.8968373697176744 -1.9079550990603678 7.944915863757999,73.16072756456208 -35.31172100802806 -43.931855979288216,29.897856567772592 84.17586511014635 27.126082668010053,3.908864022457745 5.263812426591307 -9.091009135558881,52.73774495529025 45.03546650891455 48.39388835893123,26.234961788546578 -121.42660760135263 -45.21608803495447
-1.279665774361603 -10.854295898632628 -2.080128354430519,-0.7725585634428879 -10.451279421081463 5.2155024126834695,-13.318849927025484 3.9711607382484395 6.2771047466702194,26.464420097380998 2.323756960516448 3.6545364079464777,3.827295386672235 -1.9158387777341643 8.081284453123809,73.53097820389272 -35.23310576874552 -43.65216318439901,29.892282636604985 83.67266676522077 26.85654543444748,3.8778027742015557 5.2140207063303015 -9.038871411821006,53.17152009868062 45.20851428295864 48.418012218423186,26.28060194830005 -121.19130141712009 -45.07986910562309
-1.3101993173229378 -10.81275748578856 -2.0775322543371426,-0.8653922064039304 -10.414174214706483 5.140877888883663,-13.158752821801283 4.004988331677829 6.208780665378485,26.13307880243362 2.2794319468513278 3.739460694209968,3.6652140401783613 -1.9073685251950823 8.190986580193517,73.71486763110222 -35.52404587832052 -43.693853789901254,29.895638792307263 83.6401568108991 26.823815808826737,3.7566876740676514 5.194847270919955 -8.999860836159286,53.53913642927128 45.25190347714304 48.22900247190945,26.30199478010306 -121.08547793662372 -44.99961111889379
-1.2252915917314666 -10.768426274496594 -2.209574395148999,-1.0020564531078275 -10.356689713844029 4.95610538315909,-12.92992653282262 3.9485749150894507 6.206553290102272,25.59134517126189 2.433609649256214 4.033820864750453,3.3983099683323834 -1.870805202327888 8.161792080309079,73.49825368525133 -36.34116083759804 -44.27459608468873,29.919197497577752 84.60032848925555 27.293323004363884,3.5102773607406896 5.237340786934427 -9.03143953942864,53.636970817135975 44.91321427523887 47.60500929821205,26.275793200517406 -121.24297238618115 -45.05820801677409
-1.0465868138540304 -10.744493028919207 -2.419192402219038,-1.138935846625612 -10.301122954989806 4.732047273538845,-12.690474527566867 3.8124371473557614 6.269064792273913,24.986997878310724 2.7337582847889688 4.425443489472858,3.090344314762006 -1.823197412178831 7.999368804715797,72.92005479089173 -37.450493886637545 -45.16458953502703,29.95661976305358 86.22030220058758 28.100585750230852,3.201954311434599 5.319327729735655 -9.130001754980219,53.462883220106306 44.36202505281044 46.79291103081373,26.209240423396174 -121.61760163724077 -45.23224149053793
-0.8536278240098709 -10.773167086729963 -2.5795503862964004,-1.2056038727185314 -10.28794383476436 4.600438950151119,-12.524448091130745 3.6503892900863106 6.365615027186379,24.560733589305993 3.028967186877553 4.683665810423424,2.8478135533007367 -1.7977718321803837 7.775640682005136,72.16140382459183 -38.39859304544838 -45.88256602568857,29.991669352832133 87.68677871563482 28.839522592046798,2.9505254193189443 5.388724880358068 -9.25762290842804,53.12796263506206 44.00506783572871 46.3030008590925,26.12677073309384 -122.06201622734304 -45.43854809789213
-0.7217754034575661 -10.882681307991039 -2.5749554124771996,-1.1389668526907044 -10.353657259500187 4.680087317494878,-12.508567120283784 3.5142992397174884 6.466932275974275,24.531766463599386 3.1790479953565676 4.598636872923841,2.767915171627071 -1.824584728301668 7.559813872666382,71.39783844653333 -38.76982959576045 -45.989419717632074,30.009303791439372 88.24673570725164 29.13380710715535,2.8648569166754334 5.397996440987938 -9.377091636342076,52.73937101651046 44.21009512279734 46.5956148054396,26.051366868310144 -122.43705965171131 -45.59893359078661
-0.6702882007239762 -11.053875991803297 -2.428272387415061,-0.9646417147815871 -10.486325559666417 4.9316353807181175,-12.63096933674909 3.427810463166952 6.564143929643571,24.85756318405529 3.1811785390977034 4.217762385878902,2.834220705037836 -1.8947446747497338 7.380934254160053,70.72146506153878 -38.61664870953777 -45.56869340246427,30.009637680490385 87.90998314861763 28.984251533689395,2.931089046453404 5.356337400323989 -9.463924721259332,52.343979102070264 44.861060884650165 47.51627999643116,25.98691472103616 -122.71189830432029 -45.700695035072464
-0.6822299399929191 -11.237015591486125 -2.2517583736071716,-0.7654780368663399 -10.642757790981635 5.21368491958112,-12.822642671897247 3.3963571179854366 6.66153809524629,25.326721093868883 3.1211599947385253 3.7544200992147707,2.956994622777167 -1.9742327026593294 7.242137843928124,70.17056345807022 -38.293478713734224 -45.0411225367262,30.00256438101265 87.17848088409006 28.634983374807206,3.056183993968406 5.309543254492332 -9.501850652792333,51.94976007007753 45.52979100923095 48.51387265811753,25.924979636999367 -122.92558432027482 -45.7733819571823
-0.7395324864999555 -11.383795144017187 -2.1535114546174117,-0.6224156910457813 -10.780409042120313 5.389377668337423,-13.013269748312368 3.4244255948829765 6.761490939480424,25.729344427877294 3.0809671549093784 3.4163983579596846,3.0481246361120937 -2.0298997784409667 7.147703485031837,69.78538675203028 -38.14295388083967 -44.81090117712073,29.99764249213831 86.54105126433194 28.32401328807574,3.1488060285696178 5.301144929892778 -9.476895032449725,51.56973731223913 45.81179626010251 49.062435253976886,25.85846340696779 -123.11383017070446 -45.84462863517325
-0.8166807026700709 -11.473242745334062 -2.162049358447962,-0.5760527015417818 -10.873173855318923 5.409772837292424,-13.127562807758348 3.507425761625078 6.836353310318088,25.91641655867277 3.0678605323552435 3.2937726496025332,3.0595788778625606 -2.0467523228288784 7.124093610761025,69.6466264718735 -38.27065003972807 -44.97001772559392,29.997418489148664 86.18588117315137 28.14604849871726,3.160189056903916 5.334176609883984 -9.405516829034266,51.29721414987627 45.70954444284813 49.08368235619548,25.801988355070474 -123.2488904613091 -45.905166736747674
-0.8826544711714279 -11.5045916584857 -2.2470623549206237,-0.6371655574464955 -10.907099159669972 5.2909200682375275,-13.086559882858154 3.634057930959891 6.836280714064077,25.783923986881675 3.0338702862443845 3.3896026628799443,2.9729537641869523 -2.023217646957145 7.214169226857862,69.86486706380362 -38.60690447478976 -45.37967165422022,29.999255339162925 86.07892148863456 28.089863346710402,3.0730353491384 5.381736440961236 -9.326671991025954,51.28483850221716 45.52633449407189 48.83025709423547,25.786233076596975 -123.25611042048773 -45.91844875056837
-0.9083295114285787 -11.477832124132178 -2.3763032169279503,-0.8124488827561844 -10.869973488937841 5.053308751688838,-12.820075615538382 3.79126609142413 6.715779904178625,25.243767702314592 2.933858121678205 3.6995528896764722,2.775278659938151 -1.9592561676894285 7.455257800733784,70.53615605976148 -39.073172353294666 -45.894358689758654,30.000506274143618 86.17847362696648 28.14016569273568,2.875453110885309 5.4170659711642495 -9.278211607990658,51.67223434374296 45.55485559093935 48.55293143771673,25.8397612568504 -123.06607302892085 -45.850049615517044
-0.8996461378978807 -11.397860234930526 -2.5078553152600254,-1.050019020379386 -10.774810926018963 4.7679266654996235,-12.411398793939103 3.9383041971917545 6.513717689316737,24.465166671946207 2.7941404821490456 4.126552102010321,2.5356360723233706 -1.8759283561845044 7.782206552490955,71.49267311643449 -39.5082396640606 -46.346179171922685,30.00046025894521 86.40059468391905 28.25424996821431,2.636388902667295 5.428042934663407 -9.269721228897646,52.34940122045343 45.78194369686735 48.33573003665234,25.947994906968432 -122.71910572355982 -45.71337260653033
-0.8922037797309363 -11.273721660252534 -2.591623232224391,-1.2484443302562216 -10.655962388137398 4.548475255272592,-12.073633117827649 4.0110048024652 6.340316173993788,23.83499027026159 2.7014732452716914 4.495089285289707,2.3925125201456883 -1.8121420002419648 8.043180582954705,72.34340730269847 -39.68096731497279 -46.54829047666358,30.000043583017312 86.62560972575677 28.36622316886917,2.493165778101746 5.414924969710594 -9.286878215277643,52.99519579908961 45.93573121579203 48.12163561905823,26.059864988896383 -122.34836243522417 -45.56227622420625
-0.9205545983021944 -11.115466998929719 -2.580302077485008,-1.3094345795882132 -10.547670416774592 4.504272458148772,-12.014156538467468 3.9482168142378207 6.303183424146811,23.728765396539938 2.740406667845786 4.635294069182892,2.4787648294457036 -1.8053331321888475 8.090518838208954,72.7064398851417 -39.37260368710553 -46.32521738027549,30.000186218648043 86.73910658594835 28.41298500340557,2.5775532997651744 5.378907365497963 -9.314938902502822,53.29478741370287 45.74882716078619 47.85166635331617,26.125000471750223 -122.08582525893449 -45.45033086828252
-0.9763057438732416 -10.95209314837398 -2.4926479621012874,-1.2366076220952096 -10.467262170320794 4.620474618039814,-12.227632001666475 3.770150421375029 6.404560932721918,24.127610981862667 2.9064280583020663 4.553092960392481,2.757859003633473 -1.8488570127421373 7.926195150957174,72.54927351327086 -38.680600868957235 -45.76077555373314,30.00078015504849 86.76512396289722 28.4077899295645,2.854283165160138 5.333054792899501 -9.346357071248217,53.21430280431508 45.227475811482385 47.520552833815486,26.133070179896478 -121.97470732295211 -45.39724438945632
-1.0095319568788668 -10.830920099109768 -2.4113050370335727,-1.1321373091383404 -10.415705826117803 4.7621605648197445,-12.503004337112644 3.575700857062362 6.544789469435626,24.631211351761955 3.1088913471494606 4.424426810804809,3.0294420393454566 -1.8934380911567241 7.696896261745298,72.17733861217204 -38.00821368664759 -45.18954264066345,30.000713540996784 86.86159732006385 28.437735597741835,3.1265436261346466 5.301910881849311 -9.380547200073869,52.99158451276674 44.64255595893423 47.17497130432204,26.112465751704548 -121.97237268921381 -45.38997593891159
-0.9708556459322051 -10.797659076362102 -2.4184855351397516,-1.0990221647682044 -10.392701993205309 4.793877358068966,-12.627265634236467 3.4645245379906977 6.62220604114444,24.83604484312205 3.255044466033586 4.426352364497155,3.093504817399421 -1.889859810124116 7.551833777005665,71.90271372595275 -37.758962404634026 -44.94813099479553,29.998911896780786 87.18399118911725 28.58872509515825,3.1976817372109902 5.309467123809443 -9.416441937964215,52.86921614071669 44.267662379394515 46.862808204671296,26.09260082208255 -122.03284043869276 -45.41407374532194
-0.8732528875780502 -10.832567708756361 -2.5118794161432114,-1.151254787619497 -10.381343371536904 4.701741584683447,-12.566770080434571 3.4680700933581377 6.595225764597101,24.682666127065144 3.291474661202809 4.573873722261042,2.9455726087418057 -1.8389433513768694 7.5459978968123185,71.83833109366184 -37.996544833678485 -45.144925893745715,29.996477673709496 87.66717216356184 28.82966983698704,3.0588585423997534 5.351358108222796 -9.431698184761775,52.91287826046726 44.151321284770134 46.60656262698961,26.08729066295242 -122.11475868778244 -45.45310726236041
-0.7986372247583611 -10.843538914615591 -2.5957298297030365,-1.2044238941490026 -10.34636115624169 4.606275640908199,-12.486172444474617 3.542376441686872 6.488685393300567,24.49203653748713 3.208262252664779 4.702831528724865,2.797351157675627 -1.7968310199776505 7.630208765969444,71.87694919122387 -38.40895516100775 -45.63598750078903,29.996920111883867 88.00211640585007 29.0001366508568,2.9088799768421634 5.391867374226518 -9.380450627579636,52.99266957967095 44.093225785302515 46.40066571667833,26.09310518345496 -122.18189335884172 -45.48845823382433
-0.830352653797083 -10.738224658645354 -2.571820536005959,-1.1712523101187926 -10.253373942008583 4.631905060004671,-12.555767025548562 3.6401867808670034 6.33139920538438,24.59606511534794 2.9992633574118663 4.643780418671781,2.8656658656331437 -1.8209351892372974 7.750307310508332,71.90235570569833 -38.67101120154082 -46.26282086957747,30.003677175675826 87.87384061110338 28.93647412699078,2.9517127246022823 5.39454447875896 -9.217843236794518,52.97181499282487 43.88800159730682 46.24061219382855,26.105625598569418 -122.19941767001016 -45.50190934218356
-0.9734859927676015 -10.55258699427772 -2.4289599946080407,-1.045995751788455 -10.135291581393217 4.791280445320972,-12.776575275179853 3.7364625778892755 6.17196282006454,25.006670514960124 2.7141787831427386 4.37322791625069,3.1451491071795243 -1.910341352745523 7.8672066955282265,71.8870745741843 -38.68699747846032 -46.812103525022515,30.013015845722546 87.2113128743026 28.60229486903143,3.1868103925727325 5.3554726486164 -8.98055420132302,52.832462111487885 43.61625910661366 46.2140334070124,26.116908772891705 -122.1743400446043 -45.49407098497461
-1.1341697463044949 -10.484832985831229 -2.265997297385862,-0.926006307944989 -10.110112098688235 4.955715698620702,-12.935577213814035 3.83425976486319 6.083984885008493,25.331151268552023 2.47332360134094 4.052235452158929,3.3494755362459747 -1.9903820721967456 7.960878568714826,71.91583458062169 -38.651353630184396 -47.00118490501092,30.012135566774834 86.2519719486505 28.122133754524825,3.3550247367595265 5.311873151045907 -8.808359761886699,52.707133453166364 43.720229412431806 46.52506524812622,26.114555115005764 -122.16656851334317 -45.489360751095866
-1.213438476242287 -10.739206135504944 -2.187487741642139,-0.9137233406856654 -10.298440553021528 4.989342614601401,-12.810157471479494 3.9381298164411946 6.141026819587107,25.158173615198496 2.3995575872882497 3.8519582389528715,3.17975037957621 -1.9829616734820226 8.012848704051065,72.07858495769197 -38.774406674078776 -46.55084808709629,29.98797910505439 85.25326267221716 27.630846985847143,3.185560685711684 5.303008970034667 -8.844975254116976,52.735877101653166 44.65425475259141 47.3783542610332,26.086238644841885 -122.23805599144632 -45.51319344195297
-1.1751530464312268 -11.300240804852168 -2.2299868787386097,-1.034869833255754 -10.677577992725915 4.8510182151568495,-12.385543133915705 4.037207666342801 6.333635295203414,24.44451258055299 2.5159674835736614 3.855822839492414,2.611195863406577 -1.8754741757788767 8.02130223034905,72.36588589941032 -39.12945971182616 -45.577947025056,29.94382319651633 84.48354468286793 27.2631850822795,2.6560311808950616 5.338122684537232 -9.099691979745804,52.95213771190458 46.31547374410246 48.62860282205925,26.03770023796139 -122.38297524052741 -45.56434555408903
-1.0741301095818967 -11.834390908764584 -2.3316046992459976,-1.2041038401506894 -11.01735934238475 4.636736477376005,-11.947861927379575 4.098309194052847 6.532173689859454,23.67986688616464 2.7011951967159424 4.020248046280428,2.015882781037592 -1.7501252698733436 8.008542594892262,72.62440868502358 -39.59144163010998 -44.772741043279964,29.906591824441552 84.22697934789981 27.153745562067343,2.10367795059199 5.382995305119717 -9.387190963394579,53.23502650440834 47.79434224115944 49.62388715265228,26.00083677550645 -122.49737137275255 -45.60302839789203
-0.9721082949958755 -11.986597721644067 -2.4231013354908333,-1.3279384572101958 -11.073893300699234 4.452737852929101,-11.804066196054867 4.087020245807308 6.598866266771072,23.391236751993056 2.823448866870525 4.2912494038278455,1.7935544908319851 -1.6957762088935937 7.998675070776857,72.69136920509835 -40.019468258224755 -44.86201554535392,29.904733785153145 84.76345378843139 27.434422589643226,1.8908694360295168 5.400315914466988 -9.50861889419698,53.45237029260629 48.12804947160467 49.68049792221354,26.009239971120937 -122.47067921526313 -45.58683549145716
-0.9165193816758074 -11.64787449350568 -2.4610625818198466,-1.352723151978428 -10.786000666908608 4.369865616307515,-12.062810078905331 4.006528460367351 6.488127537820709,23.784914659677405 2.814323434701103 4.5811467025640775,2.097532514185876 -1.7456365312298083 8.009563259347596,72.535396469475 -40.25173994807091 -45.964883159946986,29.94298192315888 85.97184684880975 28.04127043312228,2.160266563094082 5.375299053170684 -9.388584163637239,53.52980037748311 47.07182448840699 48.687041603301644,26.070869902360023 -122.27016427510839 -45.50250192403338
-0.9310415376062243 -11.117786871925485 -2.4449524844028607,-1.290947573665566 -10.395858469876394 4.400193238707194,-12.503513932897425 3.922451594554026 6.30743514623935,24.534723210527396 2.7106547130057677 4.746314796144119,2.6720051014139714 -1.8405174376397435 8.048707737259106,72.3433042073894 -40.09173116123082 -47.19153963884274,29.986693575249877 87.06524480391693 28.58519109986667,2.6897506766942785 5.330558196874015 -9.15667817427417,53.48892063843908 45.57305522962841 47.482338494975856,26.15113053549735 -121.99231405140247 -45.38514642845159
-1.0367568463619299 -10.732932794061123 -2.3784240750289034,-1.1614571243520448 -10.172913792595203 4.5499208731602385,-12.875500662067315 3.9058025596139228 6.178206890054525,25.265405954097414 2.559272904128963 4.639087219419819,3.2235120085940174 -1.9128051682429665 8.12241306403351,72.32121322775576 -39.34195403971375 -47.56241874983937,29.997734229653993 87.19945804230238 28.64915976271089,3.223547777842727 5.292149431773833 -8.961299080380236,53.36044524624565 44.68625879770409 46.98969235912643,26.2115638021042 -121.74547667802486 -45.274368394273345
-1.2142302850522038 -10.660861942883713 -2.2817542890233176,-0.996715224856825 -10.235297793194727 4.787483612094353,-13.035361849432148 3.971795399817862 6.166039302427481,25.729455949979318 2.415180946157373 4.2519682611374625,3.5638343936773675 -1.9274666044817015 8.212099791078296,72.53157624128717 -38.06764980228076 -46.70736605452982,29.96304170852252 86.15506704377476 28.12637446514383,3.5896830360323237 5.276640080752268 -8.891774442426774,53.18209608802322 44.86682380694955 47.552112916097656,26.230793566522856 -121.60130682763892 -45.200547732404694
-1.3667081743809193 -10.746529793100676 -2.206943400265606,-0.8551725148211836 -10.41238596525354 5.009249611284565,-13.044389533118022 4.029163371446982 6.230005386711538,25.92315021309128 2.3489777809862025 3.84494958275767,3.705585223718335 -1.9116421547759068 8.251702401785657,72.76268461574188 -36.83542467090128 -45.41916556703226,29.91739928352215 84.90489892746155 27.502030499165564,3.776095288833364 5.2824900919442435 -8.924707607726926,53.004967852156554 45.42682401638518 48.40523674124937,26.220041087279796 -121.56143716572188 -45.17647085400344
