0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
0 -393.19964929875243 0.0 20.68369856749416, 1 -466.653058626647 -10.396197115063048 21.615749515362495, 2 -573.4868277192883 127.1272494838288 -260.70514178971655, 3 -495.8492325662654 246.65507751831507 -748.5792342013472, 6 -319.7460256832841 10.396103304786873 19.75169632139682, 7 -357.47495607105634 63.53356853544189 -337.64109157718076, 8 -233.9848833468694 248.27514508918372 -762.5246315334298, 12 -432.6382672085213 -49.180802302274024 278.55444082591066, 13 -370.51254965434975 -162.8810167891461 477.66477178864943, 14 -297.4238119028566 -229.23077146035513 515.0172696790228, 15 -251.71755423160715 -196.8757246626157 601.9004155122639, 17 -378.05577919943937 -184.3069918743625 528.4294022823108, 18 -1103.8820047312845 -295.2748839107396 900.5117622452653, 19 -1217.7383871942457 -240.420981205951 1137.9322784835476, 25 -433.7339778841295 -159.9417924363779 371.8048182185173, 26 -412.07222045616203 -171.1519110395314 117.95319445301504, 27 -362.71462343070016 -279.7202484234013 -153.91747315451028, 
