0 -300.2676052359461 0.0 540.8710119005617, 1 -443.7040011471744 -20.535801560017227 544.878308879811, 2 -394.6389261329881 -125.11541127592788 289.75202176544724, 3 -406.7880627592705 156.0365063147845 -60.38731575447616, 6 -156.83172464987442 20.53564270622074 536.8637590083378, 7 -170.6375731190975 -215.3480547688231 222.97273260776302, 8 -147.4305121610894 -133.62715941736576 -209.42277749901166, 12 -284.9019744603802 -49.42964474918797 766.7558715673434, 13 -237.40205443743776 -214.9652940952676 952.6964080231584, 14 -221.35207382866204 -331.5170415817573 908.3144909789577, 15 -230.42927095740055 -365.3344681308772 1009.0427655379543, 17 -115.60773111095094 -143.0374657251518 922.0990160917969, 18 -128.49460417518435 63.36448449572008 722.9585560286856, 19 -97.99300252204452 32.673734265006715 579.8270834294466, 25 -380.0852087045989 -207.59342694977073 918.077434014452, 26 -472.70457007320204 -80.66943000876037 702.9882537031324, 27 -486.30985771778774 -158.7099039591061 496.41285549473866, 
0 -276.17538709582215 0.0 577.3875139443151, 1 -412.7629059109996 -21.83030038510065 582.2910563792695, 2 -382.83141515415105 -84.47688656826953 292.275103597583, 3 -413.31392998896285 207.7081933370672 -42.010125159662664, 6 -139.5882653010582 21.830196681464113 572.4840389891956, 7 -159.66088694699187 -168.8213370517422 231.00676891045606, 8 -142.88229291466493 -70.55347597527336 -196.59499526812345, 12 -234.73290642506834 -63.61895409466662 793.7643570003424, 13 -170.38195773233895 -231.06535545238222 973.8276844842321, 14 -155.4421335217595 -345.4952789972499 931.3518506878881, 15 -167.2164331967425 -371.9822974746037 1034.0481193859255, 17 -58.45539590169429 -151.6845256999653 949.9633030928626, 18 -102.88003546760555 76.81512091368808 762.9042447677366, 19 -32.835681280561204 70.73767708338364 602.1931194286653, 25 -309.9819401196009 -232.13612708335677 938.4426682074227, 26 -399.3041555629547 -116.78087436357517 727.3734372559716, 27 -410.12751706930675 -204.55631951367366 525.3257831228073, 
0 -267.5496300094404 0.0 585.547643472097, 1 -403.35322530260805 -23.23571009936578 590.3233776489712, 2 -372.8074248410642 -86.47550988252281 295.65537948720174, 3 -411.49909434106456 215.23692963671445 -30.064525367886176, 6 -131.7464140610434 23.23559179963455 580.771974411457, 7 -148.85642056798747 -167.90526693545257 237.12543997898604, 8 -144.40320523519205 -69.12017743111082 -191.01338166712583, 12 -226.5623376818049 -70.9269586350488 800.4908310801637, 13 -162.7933662161453 -244.84366400540205 977.3762597561494, 14 -146.68142074940758 -360.33608487894764 934.1333930221475, 15 -159.07248350643312 -388.3045426422327 1037.1042446799688, 17 -50.594024523722055 -162.84334020068007 954.6352186282205, 18 -90.91152445411592 71.99809184305632 769.0413614807871, 19 -23.54872023823617 66.2705863268703 608.6392839167515, 25 -302.6341153325289 -246.1595980946005 941.5222408817568, 26 -392.6109890611523 -132.25671592245766 729.3482099000929, 27 -396.6645157555611 -225.72275273153898 526.9242532296269, 
0 -263.31145533469453 0.0 579.8477300290699, 1 -401.1325528884819 -24.91535421087434 584.1193177134619, 2 -363.95647171980113 -111.10331782210766 300.8280145973399, 3 -404.33759769314776 198.93567243745304 -22.999056854999594, 6 -125.49078824377605 24.91515710411584 575.5761928741516, 7 -136.9659855028009 -189.04508665459468 242.03016649538392, 8 -149.47406291964285 -97.34123395876892 -189.8936567880039, 12 -236.47613506632598 -73.8524543844327 798.4581372985476, 13 -180.60127523497258 -255.32170725329956 973.314775522083, 14 -159.53944805123837 -372.4487083558713 928.0275003907914, 15 -169.02392637676175 -406.5396987592052 1030.0660933582078, 17 -63.71392617332134 -172.06023262941807 949.3791388629204, 18 -81.60247595280913 62.584854193653484 760.0912659994274, 19 -33.27487675549625 45.71260598859753 603.8618399649567, 25 -322.0864258977518 -253.44282315757638 935.7729041116897, 26 -416.7323811113692 -136.1725033391122 720.3592976501957, 27 -421.0327005739044 -226.74249814653544 513.4379504523502, 
0 -255.21818971224548 0.0 584.9897398832611, 1 -393.8084277474876 -24.277211679824887 589.4794666900191, 2 -352.46998787187 -128.34926138510434 309.03679291891734, 3 -397.375130001387 185.07870555625541 -13.932561186472242, 6 -116.62842612923302 24.277007461126136 580.5000649599419, 7 -132.507173938495 -197.8689322169077 251.1413216892767, 8 -158.52735052230275 -104.98388310669151 -181.00396098287086, 12 -228.07294009917325 -77.57888118318047 802.4724376828484, 13 -175.82360453607401 -265.1212257715745 973.0135383766839, 14 -159.83800862419608 -382.7058655276177 924.1637986819713, 15 -171.616075824042 -418.56562746845395 1025.5466743417583, 17 -56.4565376990804 -184.44324069902513 949.5567507289392, 18 -70.66531533458993 43.848236062179566 759.37923257935, 19 -44.544505778381875 27.931686237706582 604.4368392505585, 25 -317.4789181591708 -260.4041865975329 936.0235470946301, 26 -406.5849614550917 -139.0502051620196 720.9192753495106, 27 -412.00601894319306 -229.1623513695291 512.8426328309724, 
0 -241.04776591558868 0.0 598.873080355324, 1 -376.6497574931856 -25.531533975792367 603.5299550239833, 2 -339.7654199073439 -112.0290316228148 307.0190395255245, 3 -392.81328761854684 201.11838227183813 -18.248777067126127, 6 -105.4462317259175 25.531305235899893 594.2162544764628, 7 -127.33668781844075 -170.54091053928948 250.16183531253978, 8 -165.38417572699217 -71.90541773576021 -176.71798306033298, 12 -209.28147567403406 -86.5687976920824 812.8867730879538, 13 -154.47791426330028 -279.8809378293653 976.7897249742302, 14 -134.43660091726252 -397.3056602092852 927.4666656066554, 15 -141.0019983552774 -434.6910904462958 1028.2747618633887, 17 -37.95805312186019 -197.51286533537638 956.011162968791, 18 -55.11415160180903 40.35960871254227 770.9615238757153, 19 -30.197667585856664 39.82517733112303 606.3999937767737, 25 -295.7999561453539 -275.2099740791406 939.1192038205381, 26 -390.4337876167837 -154.51364121663755 729.1588955013747, 27 -409.32106685928926 -240.79331767922164 519.5522490202695, 
0 -224.6957269019581 0.0 595.7087472385614, 1 -361.0274595181016 -22.030155078204587 600.227623870737, 2 -331.65288584135874 -113.51118180851545 298.3095473526137, 3 -385.93998386048673 199.8378334938354 -22.645159054604846, 6 -88.36437664649975 22.02998543369016 591.1899353255686, 7 -125.19790291075348 -158.7165648587167 239.08521712909078, 8 -172.31859685968757 -50.1375747712338 -178.16744935470535, 12 -176.74039116794972 -93.9135922520947 797.868927350666, 13 -110.55704795335721 -290.30657394557585 960.1959001901413, 14 -99.03473604168016 -410.51538613964135 918.7183808935832, 15 -108.52334315807353 -437.3423900763222 1020.9241709503048, 17 2.8855745152052066 -206.38854107443103 940.3608822906164, 18 -38.92874235544011 44.016042995777525 764.6270019858944, 19 2.2305707869870446 71.9540211024819 586.6390404434984, 25 -251.69940144789035 -291.3649993715366 927.4034083376229, 26 -323.20494605282255 -190.64871167924645 723.0617543126407, 27 -348.888184520056 -284.6577949378462 521.1099225032814, 
0 -211.89330912453835 0.0 592.3344118451622, 1 -347.4479157774987 -23.663048947705953 597.2167590472951, 2 -324.4395921783086 -118.69729486749726 290.2293118318429, 3 -385.53036328467516 188.84033834203996 -33.609960934941256, 6 -76.33906719543751 23.662848276320915 587.4521323411232, 7 -122.58982544485418 -146.34663647302722 230.98789810200057, 8 -185.29270889520024 -32.679019318446734 -179.7414288120465, 12 -161.20488977377016 -98.65561465079556 791.0278808483657, 13 -89.98074896109316 -297.8457888669805 950.3888665843574, 14 -79.16835887198357 -417.32919810147416 909.5975816033431, 15 -87.64182914167942 -444.8915582505226 1011.8505042951797, 17 22.901003351286136 -211.42202989731308 929.3179159016431, 18 -21.33341857606581 44.41832625081257 759.3652563464625, 19 26.67753462264642 79.94688007454609 576.2421589380256, 25 -233.96766469757233 -298.832324868001 920.5104038767317, 26 -329.5444793964259 -196.895846003675 722.9555669468778, 27 -344.48224944037145 -295.4646655465505 519.2300022528389, 
0 -204.17802019638452 0.0 589.861751058264, 1 -338.9564908219131 -20.966241542296903 596.1930994949198, 2 -316.88413076662596 -130.96513094762423 291.76565246967715, 3 -380.72727286500015 169.7713049765303 -37.86071613643577, 6 -69.3998966635427 20.966017575347326 583.530478539094, 7 -128.16968558976447 -147.63759633794905 229.83657606727434, 8 -198.62102684553653 -34.00542227794 -181.29701913138086, 12 -153.9658621479872 -93.69437359963236 791.1191988800695, 13 -83.79392231856447 -290.39604128482307 951.3723966986722, 14 -74.32035684145643 -409.1211955256372 906.6645999755722, 15 -79.86094904487774 -438.77634355845726 1008.5677937955586, 17 29.443550669828568 -208.72156205853673 927.1669380429989, 18 -15.311028292780065 37.36638350880412 750.9857291538347, 19 27.508476353696835 69.56911760022709 569.9316457115945, 25 -227.71673789741843 -287.4769177575836 923.7127539908074, 26 -325.5155138238315 -180.40694245390148 726.1258404731732, 27 -346.4047545873377 -268.83730533609685 522.2391167497879, 
0 -198.79297135244929 0.0 581.6827115145272, 1 -334.71035646046147 -18.94094301190129 590.3184953178603, 2 -309.3271251158644 -153.09592609797164 295.00198002260606, 3 -369.35227829680304 137.45149128146335 -42.32741716294257, 6 -62.87601903527343 18.94068863152323 573.0470121666291, 7 -131.1470737887454 -163.05494044982095 228.40564771087563, 8 -215.80307783341092 -53.65779628893293 -182.71337700830637, 12 -156.87978878935587 -88.25745125489851 789.9208546403509, 13 -92.74825606042255 -284.94097864178116 949.3746504563336, 14 -85.10908415099499 -403.2176871255772 898.7801573262299, 15 -88.14685169367773 -439.2662714613333 998.8731381204085, 17 24.222486701328734 -209.54467694422056 920.9706290966025, 18 -9.729657597989956 21.356240680945902 734.0461563340784, 19 15.010420056926762 37.02639325733594 564.9005817674955, 25 -238.50269795540223 -274.54083132111765 923.6888069622513, 26 -348.61800511995716 -154.33618748124096 725.2853855634731, 27 -372.962054112341 -234.2058456571094 517.5572395706942, 
