0 -393.2574296680006 0.0 537.1442100387577, 1 -541.2302919547282 -34.0515237104332 532.6720701089693, 2 -450.99764663816666 -154.84689172305752 267.51827765133623, 3 -441.1585743972489 65.38098648520473 -114.19777468887048, 6 -245.2852274034151 34.051245760331696 541.6163625873592, 7 -210.89874046091467 -209.9795578072539 250.27992634303797, 8 -195.5967273603589 -90.49560575624014 -174.23840664780175, 12 -398.7328802772029 -47.83807801921219 765.4448746755221, 13 -332.8195563881059 -192.651573788407 950.7399617960369, 14 -330.5565033735362 -304.9837281711325 911.2620472858827, 15 -341.3406316214593 -334.8782858603463 1009.187773242984, 17 -215.43229037126386 -109.31332014657681 910.655780397892, 18 -227.66273298071997 96.84195870491709 735.5128963313963, 19 -120.65397960594743 84.2690334419594 563.0589384222847, 25 -480.0646950194987 -203.22736681688488 934.2558402844, 26 -605.1075520083768 -181.91567437123229 719.7063178394536, 27 -573.3673950253611 -339.4214459045844 856.8262342665536, 
0 -392.1072938877619 0.0 545.927033078159, 1 -538.8594729989352 -32.19365077996427 542.1716738675458, 2 -456.84509901247213 -138.5565690629877 263.92745273616924, 3 -445.70530734053796 79.32813368912596 -118.86416979720582, 6 -245.3557942261869 32.19335764604526 549.6824054723837, 7 -214.23984633881005 -198.4177910801335 245.95200901475994, 8 -201.0834582126648 -75.61393606287331 -178.62508077392226, 12 -395.8099666589899 -52.35658295681096 773.3279054805487, 13 -329.53041053621513 -200.05408882802442 954.9633416083304, 14 -329.30157081464216 -311.1546276924575 910.9677486439464, 15 -340.4036947667418 -344.25563795842174 1008.7794358299589, 17 -213.15794430212438 -117.68749575593573 914.4393250740463, 18 -227.93157694123298 89.34127274199474 741.2810493871668, 19 -119.00292378267824 81.62855615416018 566.3800154017811, 25 -476.1404284702986 -208.44300239606605 940.8654103053643, 26 -605.2587663652748 -181.66934007385083 726.689858557495, 27 -571.2126942455636 -339.7581666376964 857.5721316508827, 
0 -390.7423741966588 0.0 546.9370355564356, 1 -537.2132663638405 -30.112526439747565 543.7757366903129, 2 -459.2987394819836 -133.25544496296885 262.56903562917944, 3 -447.8692239400617 81.1949836784417 -119.9869253375328, 6 -244.27221266906554 30.112241006993898 550.0983588457693, 7 -217.8257556223668 -197.76427432231105 242.29433146202973, 8 -207.50692674107066 -73.91431700579719 -183.29686771432154, 12 -394.09352221050364 -53.7966642923654 774.4799687276138, 13 -325.8979282781688 -200.79338614697411 953.9176038645601, 14 -327.41050452375043 -310.47980025795596 911.5250145907926, 15 -336.720094479404 -345.16438183297134 1008.4206260406831, 17 -209.61049034917735 -120.60446225356756 911.384427199438, 18 -224.94437526154945 81.0090462374241 738.1693261226801, 19 -118.37770195282297 81.60665431400773 561.4354358220896, 25 -472.9409812039322 -208.32302807280342 943.772479097775, 26 -606.8930471046893 -194.21391854494198 737.3674200553205, 27 -574.1023155242008 -346.52087460331467 900.1754361645803, 
0 -389.17827356950033 0.0 550.0581829756086, 1 -535.0892580756561 -27.282845379025378 547.8447990544239, 2 -465.1646619934707 -116.90486005198444 256.4773733748744, 3 -454.5279988268916 95.32432494106365 -125.99187337643286, 6 -243.26808250093484 27.282587087851564 552.2716018164946, 7 -219.5189945359543 -188.59548514408243 235.69815542874807, 8 -212.10077015646664 -60.2374891344796 -190.6210713887251, 12 -390.0732051271353 -56.23728716236826 777.3152457962299, 13 -320.5013003780902 -202.86638191887005 954.8782756247754, 14 -324.7142655323251 -311.03059888123573 912.0980903659577, 15 -334.2247731259826 -346.86511280246555 1008.1077236243507, 17 -204.91284697940586 -125.03829573994923 910.3886864206936, 18 -220.77861827954857 72.22215597125789 736.8069178362257, 19 -114.86108366186829 77.16834271813771 559.8338829171316, 25 -467.2890173903396 -207.91521216143144 948.1861245463876, 26 -611.4772755926401 -192.99373965724766 745.9680004541494, 27 -579.0225175498674 -347.38108229474415 921.7338675329668, 
0 -387.4305949810956 0.0 552.3226212914205, 1 -533.5790716735984 -26.995100749243278 550.141919122839, 2 -465.67997318679915 -115.160067511668 258.21793012126, 3 -455.72871287771113 97.52633910453379 -124.1523239861744, 6 -241.2828998833081 26.99482468407621 554.5033605592125, 7 -218.53236013388448 -188.92985803109895 237.52011729375897, 8 -213.61359364215656 -60.16839808585189 -189.1590585325843, 12 -388.9634238054908 -57.452370747830216 779.7820152507259, 13 -319.2579291565034 -205.21823653055782 956.0968695108827, 14 -322.7047629744869 -313.27100790609666 911.8921547446314, 15 -331.43346706576347 -350.8006194677646 1007.8371083301561, 17 -203.48093530552447 -127.28745338108374 911.7867990438538, 18 -218.30078436278325 71.21132312941427 738.5394908683018, 19 -114.19379740292294 77.80263998457227 559.9862054037737, 25 -466.45593939491516 -209.88659974466077 950.3336646814485, 26 -613.8463763923976 -194.7891862885628 748.0565448699342, 27 -578.6252590331865 -349.31135488911434 922.9934454216977, 
0 -385.514941406254 0.0 545.664139128299, 1 -532.1925585566273 -27.901517280827935 542.8183564218787, 2 -462.1237933141145 -127.59417861703623 260.80563997328017, 3 -452.2769351227873 85.61022644459823 -120.69086547337253, 6 -238.83810887223873 27.901227342125935 548.509954647199, 7 -218.58800807311565 -200.19835741747875 240.8220408087348, 8 -214.67087827951653 -73.93787077237482 -186.67302406078255, 12 -389.6053356634737 -54.08500461717738 774.9173570347346, 13 -320.9037400553475 -199.03731666043663 954.2244785193661, 14 -323.0339252690961 -307.6440961206493 911.6418260122648, 15 -330.47634483856837 -344.84388839096846 1007.605159907293, 17 -204.15192453280565 -120.91804537295562 911.4284848132845, 18 -217.4253985964115 78.20803964673412 737.5553020541288, 19 -115.88620908881933 87.10756899891568 555.3831535422653, 25 -468.7228330200763 -205.61176628387577 947.4024717279801, 26 -612.0473587820446 -202.78813538505364 748.5167964309346, 27 -577.7474324658954 -351.83271414084203 938.7673097829102, 
0 -383.44691581978446 0.0 544.6064434873077, 1 -531.5739309017295 -28.614588045279167 541.789578080259, 2 -458.3240855906224 -146.00130929492911 267.5962648970742, 3 -449.9433868323712 70.76003652279044 -112.78349321009341, 6 -235.32068043187888 28.61427671157278 547.4233391953463, 7 -219.5126480449252 -214.47255270411955 248.72594599094668, 8 -217.5439616700048 -90.10879069153884 -179.56124560629883, 12 -386.0990014097165 -53.4057053524028 774.240079469852, 13 -315.34663095984877 -200.18499901348534 953.0284784686047, 14 -319.1007437917885 -310.4573655481559 911.1732940037626, 15 -327.0222665385026 -346.077827322807 1007.408258104956, 17 -197.572783872877 -121.49778898703346 909.7557477079534, 18 -216.74203125621764 77.34777664499669 736.2339971127227, 19 -119.63142871144288 88.48771309941466 552.3151658379732, 25 -464.56046950559806 -208.26863167558145 946.9342613416737, 26 -599.170648293222 -211.33561536214359 755.4330338885593, 27 -568.5868763410691 -357.0582438916113 942.5136180842031, 
0 -381.24212119649616 0.0 544.1152416195317, 1 -529.2918420949671 -27.470921809938478 541.6222980052607, 2 -459.80135837217574 -141.30837094778946 264.70845240634577, 3 -452.1616098728792 75.69645559567996 -115.63656782858152, 6 -233.19319274974615 27.470636517844213 546.6082219681585, 7 -216.35742374638147 -211.34904308685475 246.09781863097214, 8 -217.42035684719366 -85.53281232464414 -183.30657751982335, 12 -381.8357311775289 -54.50513492668805 773.022565751575, 13 -310.3796931975327 -200.51019080156732 952.0038874860187, 14 -315.26502699120437 -310.50653348170715 911.1598131619413, 15 -324.3068472826862 -345.37493583753417 1007.2427826723389, 17 -192.9975440813347 -122.40058818654899 907.5322011336856, 18 -210.22104385382607 74.55154507286056 734.2350346618576, 19 -110.48553851023735 85.29829151442645 551.4996274009274, 25 -459.470434309166 -207.82727966790435 946.9494132913163, 26 -600.4916596207877 -210.0327998089453 758.0708222587606, 27 -563.6794381248401 -357.31364419469 942.8088647608107, 
0 -378.91616051119826 0.0 534.7558062662283, 1 -526.503726604314 -27.4438797492209 531.708158925389, 2 -459.071418764742 -139.65154486543747 257.0673386695704, 3 -451.45462203017536 77.07608246857394 -123.32671489042332, 6 -231.32935783254442 27.44360541107536 537.8034826520915, 7 -214.02305770751693 -208.6862943936615 239.42652297493936, 8 -214.9807225964892 -84.18787743937187 -191.47603054291244, 12 -378.51482399848254 -51.73449536887367 764.3628512833812, 13 -310.10537157930025 -193.6543138234642 949.1344465057746, 14 -315.29784071072527 -303.7131934379159 910.9445821792556, 15 -326.1534404636107 -336.0673439562663 1007.1051133586361, 17 -192.3073917895594 -116.07539264342196 907.421128268712, 18 -205.36778763300717 81.55190314473414 734.7546057968759, 19 -103.88596242026472 90.95722761932683 551.5611524288612, 25 -459.05725942208613 -201.0086186853393 940.8432352900954, 26 -606.817924490047 -207.4159137087604 752.4210830056409, 27 -564.5490445020295 -356.2599163927324 941.6704275214267, 
0 -376.4822664672836 0.0 528.9345992011608, 1 -525.1624840454314 -29.01898368542069 525.2293428480563, 2 -452.76403950480665 -157.9143174581676 260.8548628470855, 3 -448.03824482348983 60.63803124463618 -117.83699925495318, 6 -227.80279214501977 29.018708887912418 532.639875682708, 7 -212.6674531541485 -222.48516520963614 244.50332871092314, 8 -214.9013005918038 -100.94297521073014 -186.41003845695752, 12 -377.34151453234773 -49.12949865644381 759.6625851917861, 13 -309.02843629568173 -190.37037961395555 946.6167633885266, 14 -313.8112821095778 -301.5301960719921 910.2436585203286, 15 -324.10698224721904 -332.46535812532545 1006.9916299130414, 17 -190.00057042899755 -112.00510766363297 906.5586658861687, 18 -204.22278543281115 87.1148479924916 734.1517058521075, 19 -104.73495710184642 96.88346605218547 551.2009737231461, 25 -459.1696524009949 -198.92113677783752 936.0942125356892, 26 -602.4528235105688 -209.19243944496242 743.9048630593198, 27 -564.9334766096762 -357.5150742610014 939.5364857571135, 
