0 -217.91533235725075 0.0 580.0840330868671, 1 -304.5556032350614 33.831041358998334 593.7542518220482, 2 -302.2491619923553 83.90332626325655 341.1441467897668, 3 -284.7773800953521 239.2055173729105 -63.94137767894665, 6 -131.2758926265938 -33.830793337180474 566.4139924268147, 7 -135.15033346200903 17.799237967596824 307.98957402468915, 8 -103.33324610984951 175.3801094595614 -101.17602028886108, 12 -202.37582326841795 -31.027892567775343 812.8539368404435, 13 -192.52563003510878 -148.19730122337313 1007.3190191743874, 14 -195.35014448152975 -237.29645200578085 977.8069855412143, 15 -199.21296038746698 -279.09261160241397 1071.9828851747936, 17 -104.49659095551303 -160.54069098655955 960.1424612110782, 18 -33.877178810917 -196.16975968546205 756.4745766370858, 19 -75.09911910084642 -280.7532840540321 789.6739428117365, 25 -277.81031273926504 -101.60770458710417 981.0511985136452, 26 -390.521525940465 -85.98724574885767 758.9783028994401, 27 -308.11494862052893 -192.83155938213577 800.3507887217431, 
0 -212.10357894057427 0.0 580.8249559027299, 1 -305.97875566050357 28.732772843329364 591.5082451347105, 2 -301.8670170598078 50.41352230409669 360.2386539671774, 3 -280.4381939194402 207.63812522572738 -45.75066924136905, 6 -118.22924828440503 -28.732539151500596 570.1418221517974, 7 -122.69564359804333 -8.169728386900871 335.02507668601464, 8 -96.89506486402445 147.14996936256787 -70.99845550570916, 12 -203.68980367193473 -31.482230111744414 812.4871015643387, 13 -195.20374350705214 -154.65255505109752 1005.2210716956315, 14 -196.72943133674323 -247.6454874597442 979.2201827522802, 15 -200.4597160817728 -287.10674993834664 1073.5326877650318, 17 -104.73695259898518 -163.58425503857256 959.8118106461384, 18 -58.39282669789455 -197.49789009858415 758.1997779331405, 19 -96.8622585746814 -267.64682339441384 793.0887102998204, 25 -285.55440205554515 -111.31316229103233 976.5942024911967, 26 -396.0920646564141 -96.73605557075582 753.3459203049508, 27 -320.3272621255446 -205.52538036584352 787.9699860563805, 
0 -204.80465510739037 0.0 587.4655379820724, 1 -299.67028894494257 34.175733692112374 600.0473109700631, 2 -311.6021661011798 42.82049113459916 371.0847339695197, 3 -286.7042838337426 197.69923993530122 -39.65314655331349, 6 -109.93991258678189 -34.17544480747431 574.883941482553, 7 -122.7375845228277 -22.670976787497892 343.17441296686656, 8 -96.06479353417254 131.82331217101552 -64.28766035868694, 12 -198.1229866324315 -33.500895472683084 819.9501708893638, 13 -195.81058970295516 -162.03159606298019 1010.067906159024, 14 -201.5629437081313 -255.7239163376416 979.3167572695083, 15 -204.63803115566887 -297.2291611337922 1073.4915023541964, 17 -104.16453422299858 -177.28218111266023 963.9461411436223, 18 -59.89481929621536 -219.5336601906901 757.816795303513, 19 -113.3215015940149 -278.45155047115753 801.1584392362544, 25 -285.61063462334135 -113.20669518992807 983.0404145654268, 26 -396.06857913155227 -100.6258314462106 762.7130915854243, 27 -322.8478808077377 -204.96073121454623 810.9489673376777, 
0 -196.27777016243635 0.0 589.5049811927233, 1 -294.1722972195887 35.0508408644666 601.5535883042544, 2 -315.2529924382643 19.933038830652727 398.111570898263, 3 -285.70337733607454 168.40147874882965 -17.761311529520583, 6 -98.38414511910993 -35.05054692533807 577.456549002489, 7 -120.85126018761196 -39.609610036357 368.2662838976573, 8 -96.43109999812908 109.69221901863273 -43.28938973862313, 12 -193.3209672629985 -30.321374720806514 822.4749966766815, 13 -192.65268808287405 -162.01153588009123 1011.081928380367, 14 -199.2699920433385 -258.8515759350714 978.1434085940908, 15 -201.72262613879735 -298.67326226891987 1072.2856301835818, 17 -97.11730623238682 -179.3738080673051 963.0490884378968, 18 -48.76009577373526 -237.93281956143596 758.3994531258804, 19 -102.59869787310788 -301.40042699759 814.2372832059245, 25 -284.6374712259218 -113.67027016775162 984.931418660556, 26 -381.77213193014256 -108.31973269439067 766.5369110560173, 27 -317.82587632927715 -209.91105534987176 818.0127912800012, 
0 -186.7821334104488 0.0 589.5359994840342, 1 -285.74202272375123 34.32292525690942 599.965720897771, 2 -310.9579735195524 -3.7315438616622885 420.7661564978757, 3 -277.38235216167425 139.11507587102474 3.421770755590387, 6 -87.82311919702593 -34.32265279852692 579.1064415123975, 7 -112.70675562499783 -62.809531724010256 394.09070243770816, 8 -86.2717057649211 80.4444256598454 -20.37195763334796, 12 -186.63575097589438 -28.499942941420525 822.0532774179924, 13 -187.42787314982303 -159.92376215820963 1010.0091477477181, 14 -194.07621038729874 -256.1466035428419 975.8101880460033, 15 -196.84321560622985 -294.42865378365485 1070.3381501360332, 17 -90.62619863497544 -176.23749035958423 962.2909006315954, 18 -35.905436851380784 -233.11779213999597 758.7861554551621, 19 -87.35425762897036 -293.695545119856 819.7395058251341, 25 -278.8158272865939 -114.2435251607948 982.553385020622, 26 -363.7905616451143 -108.23268157021197 752.4489394989417, 27 -301.67211493560916 -201.06815070488364 811.5255067096343, 
0 -176.5764024033864 0.0 590.7223276498385, 1 -277.74962306766247 29.39527093744964 599.4549927463124, 2 -284.5362944759572 -9.222944587684268 411.2487607014936, 3 -252.02731393775207 144.52517957615066 -0.6831895234046783, 6 -75.40406947816119 -29.39504637643852 581.989811421982, 7 -94.25205038268074 -64.45747764539742 382.68995682871656, 8 -68.39194682342645 82.4391334151771 -29.52890133299212, 12 -184.869272724232 -31.873071699172307 823.980470167533, 13 -186.40440226527744 -166.41838284541717 1009.6457677241398, 14 -187.59599243811857 -263.95191976149806 973.8076231934643, 15 -186.68360949067727 -303.50070453412064 1068.0548233426189, 17 -88.36857675255341 -178.8159804463416 963.0421528249939, 18 -34.154330731980735 -233.51961718617986 763.595754929484, 19 -100.14853160646706 -284.7022928457667 817.3121924855775, 25 -280.3984792801692 -123.7318164770389 981.7313338853097, 26 -371.43328171227324 -122.92106123591692 754.4627710891102, 27 -311.1846971134478 -213.71778241637912 812.7644943747673, 
0 -165.91613427711832 0.0 575.6607441738581, 1 -268.9248410151789 28.879558410089764 583.6687033162252, 2 -268.0089737995755 -8.264094016415356 386.5874630522307, 3 -233.29709221471524 150.27978052491025 -22.756795636392724, 6 -62.908246565196336 -28.879330349103782 567.6529141931208, 7 -76.1401712859109 -62.39173198264358 363.1548245062191, 8 -50.45123770370006 83.58982379463228 -49.92667795263475, 12 -170.15907222338294 -32.73587224012266 807.0201929841767, 13 -169.66473713330598 -164.66993299906483 996.1461863641802, 14 -175.36951360294793 -263.6492965281673 971.2171172569521, 15 -178.06571096658152 -295.58506503843194 1065.775362285755, 17 -69.83088150585785 -176.84203162567562 952.3792548704424, 18 -25.939030091270638 -235.5582004229759 763.4332697954173, 19 -82.26336766011877 -287.26898875543674 791.9972057001669, 25 -265.6354191899957 -123.33927434724993 963.7999207438692, 26 -343.3920805715966 -131.66481579912735 742.8523694643161, 27 -279.89189053277676 -226.81575650625115 812.9433916927574, 
0 -155.05125140700216 0.0 574.35877707836, 1 -253.4437557445692 23.46884201175989 581.281528657274, 2 -234.98549101076554 25.247803456694385 323.911135401961, 3 -217.3074302418225 185.56867325911696 -86.83221296088948, 6 -56.65946054046172 -23.468634404519175 567.436142333183, 7 -67.56172443019892 -24.21028479408548 297.99071708575354, 8 -42.4444069909612 120.7689740027718 -116.20288757824153, 12 -155.2894081620689 -39.33934466195221 804.975368652142, 13 -150.16893183613632 -170.04467802215345 991.7434228053006, 14 -159.63105909611983 -264.2633363019071 967.9293427303631, 15 -169.02883473799946 -300.23126003435334 1063.79828616655, 17 -57.285453694792125 -162.37413294690236 957.8661411614838, 18 -13.158079044763156 -96.92574994578209 774.7331531700116, 19 44.92302192743935 -163.4871506564864 732.0569695975962, 25 -241.84629252963452 -130.83599274634935 955.1406718603251, 26 -313.56644812606294 -90.04111318097254 725.3279865159411, 27 -262.47209414459746 -199.49513430575504 782.926421111907, 
0 -144.2247452120937 0.0 568.2559866979732, 1 -234.48572589958601 30.214808208319702 576.1446868343636, 2 -219.69947009832435 54.006640346273436 305.4464959981111, 3 -202.11459832701127 206.59138274954188 -108.51817541824232, 6 -53.96439856310299 -30.214559477817737 560.3674106538726, 7 -69.33157763824472 -4.544006766987977 279.8994999919876, 8 -37.417516660699675 141.2627433665694 -134.43163303244467, 12 -145.30608161400588 -38.24926931997281 799.3375047065393, 13 -143.95896553582682 -160.98799753352975 988.45261975836, 14 -156.4263698399737 -249.13074179738558 966.4069022833266, 15 -165.30395576183557 -285.65401938016265 1062.3233897095379, 17 -56.244823548493144 -157.4364416099074 953.9552667068067, 18 3.457338568116512 -79.80641914327924 772.1051772220993, 19 87.1128166140168 -154.13348113011645 725.8136188456336, 25 -227.98879788535024 -116.10025325526456 952.1782668017174, 26 -306.102759675489 -64.06357456797704 722.7420937867016, 27 -261.7152863625107 -177.18638178115958 773.3551488594558, 
0 -133.6744696209795 0.0 570.2862305766652, 1 -221.64011927941885 44.021704376189035 582.1241917760425, 2 -236.63087486013015 43.19540957989295 351.51217900330175, 3 -199.88254223296093 187.0149743999037 -66.57237047742285, 6 -45.70959268289515 -44.02137589908319 558.4484364800434, 7 -69.09310906784249 -39.30522167453489 321.65602621329776, 8 -19.575791101414396 98.35633556791555 -93.96172063438462, 12 -137.25610642657853 -29.415968003900737 804.2443020975326, 13 -151.93503193867042 -151.1467978150091 995.4844503407062, 14 -165.93429427037893 -238.02568802782895 965.4018241012664, 15 -168.95396926558658 -272.6484797409581 1061.499116613019, 17 -61.498403513800795 -177.88303817992812 950.2510724788681, 18 -2.152062884093283 -227.93665584650472 742.0108264446543, 19 -67.15328223490489 -270.9690828502941 796.0497273067438, 25 -231.00670504713014 -96.85402236691257 961.5331495291005, 26 -305.7829590056475 -79.58261654468387 721.1678088706186, 27 -249.67747763437274 -168.24369000167496 788.5490457556094, 
