0 -338.0773177190562 0.0 643.7034918205068, 1 -466.73131983316614 -21.809369890573038 643.9038243358095, 2 -428.23670013342564 37.49374437677974 279.88556105444854, 3 -439.6988779249276 259.15634412292013 -117.12674896709211, 6 -209.4241688858016 21.80907842684299 643.5031786705936, 7 -221.47493051181794 4.499123831264541 258.7247883240709, 8 -233.32391748128015 168.83769341236177 -144.19632404625304, 12 -338.61838894593177 -61.52145356561095 878.6124268166207, 13 -315.8141489381121 -231.9660415175332 1046.7454919054778, 14 -304.71299082996774 -345.1823707351044 1005.2671558435998, 15 -321.3422037753292 -395.5689496506046 1101.1182395210014, 17 -203.78397236778667 -164.95849446564483 1034.7302717445696, 18 -179.19930122008628 58.38461041102296 852.2897453614423, 19 -50.11694782618264 106.59019038815293 662.3760384988094, 25 -438.49937172984767 -220.40039517038656 996.0764826661882, 26 -523.6677866178936 -105.36362108142433 768.5896115903997, 27 -539.9421052416528 -168.0766530315673 529.0189986559591, 
0 -339.38238764494656 0.0 644.7347031059089, 1 -468.67518869990226 -22.514916733962135 645.1234931441038, 2 -427.24362219342026 37.28129878455574 279.20465489584774, 3 -437.9358493546651 261.9937890705591 -114.92054461974789, 6 -210.090443518691 22.51462983330338 644.345936127595, 7 -217.879480533101 2.9358589185036976 258.9273624337608, 8 -230.25489427789475 167.07899736087583 -144.70835178796727, 12 -337.771017877756 -61.35096812670548 879.8923686969927, 13 -313.15710261081307 -231.4410014068564 1049.2294702505617, 14 -304.5447886848083 -344.73978082147255 1006.8700853419589, 15 -323.7934044109526 -394.71727163159017 1102.552876747023, 17 -200.69400724609991 -164.06354186114055 1036.2655667981787, 18 -176.67967958248198 57.77362508242679 851.2231901757696, 19 -48.68771129230032 101.96784626180326 662.2313230612976, 25 -436.4053782014843 -220.08715954074592 999.8534142971573, 26 -520.6225652058969 -101.85451410698948 772.4604070619939, 27 -531.5296075402438 -165.89285114289024 533.2916629217473, 
0 -340.5193425025649 0.0 643.9735111426209, 1 -470.2764102258121 -22.88230176584796 644.6545247027453, 2 -426.7980096110253 38.84308611978952 276.6157910119246, 3 -435.757160040168 265.9545961991602 -115.55170848224736, 6 -210.76313435920048 22.882030019639643 643.292522232722, 7 -216.004621149709 3.0934600400441212 256.75095431415355, 8 -227.97934595441922 165.73946669476683 -147.2163364644789, 12 -337.37417392154424 -60.99648935450505 879.2842988222478, 13 -311.92328311690744 -230.0276235076555 1050.5287536792957, 14 -305.15404315349343 -343.5028687110797 1008.2772067371725, 15 -326.1667745311498 -392.5238309701757 1104.0922515505201, 17 -198.83220344154364 -162.70176051496583 1037.037293687567, 18 -175.54698956543658 58.060246776935 850.2252224418728, 19 -48.443103410845936 103.3808074517815 660.6269482936934, 25 -435.89446896237087 -219.2954359831147 1002.2753648321718, 26 -519.0250625176516 -101.02901033480727 778.4649647373865, 27 -531.3013074996619 -165.00616031104025 534.8642656595075, 
0 -341.4966706730619 0.0 643.6693262485236, 1 -471.11087086865837 -23.420594694650337 644.5083747846516, 2 -425.83515497387884 40.16958682686561 274.80240941076386, 3 -434.98319986925594 269.50766992720514 -115.2780003700974, 6 -211.88332924150694 23.420313360686492 642.8303038898986, 7 -214.15914194858613 3.0268490909886623 255.9348017806957, 8 -226.18706931506074 165.11775002708956 -148.48445777954566, 12 -337.3398938678447 -59.633491134312635 879.7188476314172, 13 -312.95656729722276 -228.34822713103324 1051.1661186802983, 14 -305.8950868887394 -341.38662589286366 1008.9871178984238, 15 -327.321594113224 -390.6182662947167 1104.7632960646536, 17 -199.91857912229594 -161.33014909427783 1038.2718140388258, 18 -176.1645588149776 58.163584930992016 850.9912100195261, 19 -50.08744017762649 103.47289505852018 659.6683935129221, 25 -436.3759053263052 -217.00669504702748 1001.6671048503499, 26 -517.8599231380538 -94.90854158630529 776.2385435689907, 27 -535.6036729535214 -153.48940919942194 523.1327836380921, 
0 -342.32286053758855 0.0 641.5545272224977, 1 -472.349824344114 -23.981368684950077 642.3315750404249, 2 -425.12734659046515 38.6199994237795 272.09002922699733, 3 -434.93719806702154 271.2095496133138 -114.75593968086719, 6 -212.29677105124856 23.98110138845046 640.7775039102197, 7 -211.49839738935728 0.228997268270291 254.83931798864086, 8 -223.77526863468125 163.00333006795591 -149.76791437321606, 12 -337.840073056521 -58.81505191029729 877.8877073132454, 13 -313.80961218977393 -227.61012927108345 1049.732586194682, 14 -306.2419642978956 -340.6900114698424 1007.6068057144361, 15 -327.9082128420676 -390.0079770405165 1103.5669298398752, 17 -200.5794613515541 -160.28229808035996 1036.9736305292377, 18 -176.32049995968364 58.98215092727682 848.8728785859286, 19 -49.43280503635759 101.63553756007656 658.3009450433475, 25 -437.3314172764501 -215.80611128945577 999.5709000844942, 26 -518.5992396107998 -90.46438223348144 770.1466700213774, 27 -539.2648999653167 -148.35689748637313 520.9214969758472, 
0 -343.0064004772956 0.0 640.1127441055795, 1 -473.28868851283767 -24.45402814391308 640.8815891252033, 2 -424.57158769118735 37.66475811578305 269.7945982409303, 3 -434.66797838784225 272.53047775041546 -114.46413800230505, 6 -212.7249750208933 24.453760276953417 639.3439268830438, 7 -209.085747725787 -1.6579290301892229 253.82072739862508, 8 -221.17315539237285 161.96355117185442 -150.9716868381248, 12 -338.5581542280332 -58.32968182675606 876.660228336133, 13 -314.0660947962867 -226.65609034695717 1049.1683255023204, 14 -306.331953284856 -339.65401072385305 1006.7929370754667, 15 -328.1979589649735 -388.9690180126054 1102.9051056213789, 17 -200.79993450734995 -158.99636299438933 1035.9854007831505, 18 -176.44315556957915 59.64586644813569 846.8376935561113, 19 -48.66448483387643 100.36590144132396 657.169189340936, 25 -437.7805133789267 -214.98400997167775 999.3363757692613, 26 -519.1882537325367 -88.42815376838712 768.072712698939, 27 -540.5983507441643 -146.31450126877525 521.7775829205438, 
0 -343.55577887333396 0.0 639.9103270610268, 1 -473.809965932678 -24.837311886148914 640.7035883163037, 2 -423.9930437113627 37.84602402934045 268.3802148556303, 3 -434.12785743099334 273.9083781899038 -114.14547866725945, 6 -213.30245423265993 24.83705476270797 639.1170917340684, 7 -207.0752321518577 -2.0065967164554905 253.18816394538135, 8 -218.67510795198348 161.96199156808868 -151.76718927518527, 12 -339.0069539867973 -58.220966026841765 876.5684275953658, 13 -314.07970829373573 -226.02912697664976 1049.626035846503, 14 -306.45932744856736 -338.7298891081001 1006.8362335630593, 15 -328.6798877881979 -388.0477756774202 1103.028929784858, 17 -200.91976371561353 -158.1486063906151 1036.2210556158136, 18 -176.3483928012144 59.87120873786937 846.3431003641507, 19 -48.18880458249288 100.07589824842591 656.7651689296114, 25 -437.7888000964464 -214.72060303804085 1000.2090792085676, 26 -519.0879665590337 -88.23962636965763 768.7844304387424, 27 -540.6047308593247 -145.73632913537926 522.4781941206526, 
0 -343.97948410685444 0.0 640.1426419260023, 1 -474.087226670699 -25.254790165152205 640.8803344604469, 2 -423.3412754367783 38.492611098865034 267.4446725355015, 3 -433.3761336894698 275.5775441763514 -113.70336483877088, 6 -213.87261632448028 25.254528470866504 639.404976351891, 7 -205.23304148047808 -2.2608189072310267 252.93483232800634, 8 -216.39131358582154 161.31748450177963 -152.1064493977849, 12 -339.07846166561734 -58.7447659772744 876.5960925136828, 13 -314.09220548145674 -226.49613172494793 1049.8537484161711, 14 -306.6526029523297 -338.9602816047168 1006.8049823663082, 15 -329.44538559567945 -388.20343832351773 1103.0991379923855, 17 -200.95338192206617 -158.28454750566942 1037.072735827059, 18 -175.9683220123037 60.203024294851986 847.245740830238, 19 -47.82990428672275 100.93706148126043 657.1977222487012, 25 -437.7536087708441 -215.5683785723319 1000.2025041355967, 26 -518.9831037496341 -89.79033941381904 769.0251236201458, 27 -539.9434430634684 -147.39227837860463 522.683300386789, 
0 -344.2860045590079 0.0 640.4838245594863, 1 -474.3197923226467 -25.712358590710448 641.050461993794, 2 -422.7544875671685 38.44388604468691 266.88030554550573, 3 -433.0279988036337 277.08809962709483 -112.77576561785082, 6 -214.2530911545225 25.712079136715882 639.9172098185122, 7 -203.4239495846882 -3.6551185250102805 253.23530974762957, 8 -214.3408619099464 159.73358582206677 -151.83768238993122, 12 -339.2017824752546 -59.50849421432027 876.6804745413228, 13 -314.3242975211993 -227.64992670559218 1049.657507376754, 14 -306.8127277709599 -340.03602888381647 1006.219492058053, 15 -330.02737532662877 -389.352709000079 1102.6514233984717, 17 -201.18233581572372 -158.92909933731363 1037.9487880077045, 18 -175.80190242915927 60.702737221390024 848.3279823345204, 19 -47.33156322677348 101.59367436854086 658.1436444940539, 25 -437.9299635167133 -216.96022845080523 999.2707136148697, 26 -519.435316795609 -91.45662248586402 766.6148066766452, 27 -539.2053735724719 -149.93361026868507 522.7550264342915, 
0 -344.4838286109451 0.0 641.2160451283912, 1 -474.5270141646512 -26.13505437639747 641.6106012787495, 2 -422.3137670921504 37.60218095807996 266.7843099920295, 3 -433.2427767077173 277.91211006018915 -111.25925961248373, 6 -214.44154386819434 26.13478543828345 640.8215080659982, 7 -201.73416596966558 -5.496434559793784 254.11532411920786, 8 -212.4429784783788 158.37502280522457 -150.98484377462404, 12 -339.5632919416898 -60.11786783894166 877.3347812985444, 13 -314.57945011025834 -228.71034072756015 1049.7327170718563, 14 -306.73309547484035 -341.051950270116 1005.4883027802252, 15 -329.95596468659124 -390.7594518837458 1102.0052538045516, 17 -201.51847761312965 -159.45141560618598 1038.6663950418963, 18 -175.92342101895906 60.97890451921592 848.8241583760048, 19 -46.703115686157105 101.04852543909163 659.1497190880175, 25 -438.1603910261529 -218.11977081862028 998.9117121049592, 26 -520.3427268907942 -92.25237555779898 763.8189872972976, 27 -539.0739371963712 -151.63785587654863 523.8512477540512, 
