0 -481.08928796578505 0.0 567.1440232493737, 1 -590.5567579189609 -2.0741173861218867 569.7369510297228, 2 -559.5721130149985 91.92661972989524 299.0623345135852, 3 -507.7390276783761 260.4853437050893 -137.58752140587757, 6 -371.62289830550344 2.074018733942617 564.5512055861104, 7 -349.6342718522434 16.1863571759718 233.22012447891927, 8 -318.88827860809045 170.46970834491097 -182.66444183870232, 12 -494.7930303545949 -21.00686213031785 820.5866840676836, 13 -494.165475780145 -119.47013323267967 1030.3928126637306, 14 -452.65859156318083 -215.5564429067952 1009.7842680805063, 15 -467.7600026372255 -251.22822414344472 1104.0334160659238, 17 -385.5127001830992 -100.98238813277666 1008.6171011185868, 18 -264.07436045066424 -117.04961949030127 899.2849446206042, 19 -331.0113092139735 -186.2984665048018 1016.5915658253857, 25 -600.0851644925687 -101.7857154598143 977.7139994982035, 26 -721.4426929834943 -71.48434212801071 749.9131542824744, 27 -632.2416138654644 -124.42263383686443 619.6752187646157, 
0 -461.42731711949784 0.0 583.7597845818027, 1 -571.2900552190885 2.5525595749943064 589.5836614368803, 2 -544.61388743245 102.76083310244982 307.253726749551, 3 -494.882145025085 269.77624099059267 -132.4008532397196, 6 -351.5657143662418 -2.5525829142572496 577.9360621159884, 7 -336.88610186502814 25.74183859039578 237.5817559186827, 8 -308.36786636143177 184.3375605962533 -179.497379890626, 12 -469.55180719724854 -16.37646052146935 838.780216394457, 13 -468.51345973919035 -115.32264620955783 1049.8635976225364, 14 -433.04852567318216 -212.77762047465086 1029.8115136204226, 15 -448.65955901607344 -249.91664978919425 1124.5697655946935, 17 -361.8434922672806 -102.37190388651695 1023.2462086794383, 18 -250.25456101589032 -122.57044529813794 901.6420518685543, 19 -298.5375637272591 -194.52374181187784 1024.1824734010852, 25 -572.43889472747 -92.9470416769152 1000.6250123857333, 26 -686.9114368205087 -55.30564183898042 773.3992781433371, 27 -609.3620564201358 -109.82489410185283 641.0560217259177, 
0 -442.05574360977505 0.0 595.2614858194177, 1 -552.4573433363157 8.061458392144173 603.7945366465271, 2 -530.6488995323884 111.057729727319 314.61252477614624, 3 -479.9218169409604 276.565964190692 -129.2426000588759, 6 -331.65532850346233 -8.06142075887092 586.7286161353818, 7 -320.40108579029385 30.345186266071302 239.6548507787238, 8 -293.048486135582 190.48876006120804 -179.02119844331838, 12 -444.2794261872939 -15.331800610420913 850.9714935381539, 13 -444.012459608979 -113.64849938826995 1062.6245671850409, 14 -414.85516177567246 -211.6064128183749 1045.9327529031973, 15 -432.71230054631087 -247.00286289575723 1141.7520244833497, 17 -337.66519432674295 -107.55556643339597 1036.1493800105193, 18 -232.18276354475174 -137.14242729796504 911.9233043556808, 19 -280.2956928208408 -202.70903734298832 1031.4539194221531, 25 -547.0714527502022 -85.64117444258903 1011.5819414905686, 26 -662.5788462399462 -48.56959996354662 787.3238260000549, 27 -571.7274880187659 -101.95829856659364 652.4640219222579, 
0 -423.080088314132 0.0 599.6993299558428, 1 -532.0316763489351 -3.846201635708706 603.5519550797044, 2 -498.53818399361967 101.32702215312922 323.36343403961644, 3 -450.1873391018657 268.7348032392732 -121.10335092751944, 6 -314.1298284085844 3.846072232491409 595.8468524965544, 7 -291.7024241705753 37.535102360782524 248.82875577602215, 8 -272.52573726295395 192.23299054472977 -171.70674642699174, 12 -446.98642893415706 -12.122877901559661 856.3327482029031, 13 -450.4314689585463 -117.32714595260504 1064.9045689968311, 14 -402.88846471118524 -218.3724406148462 1048.8365686774382, 15 -416.01274463191965 -256.71772240615223 1144.154043301881, 17 -342.75986430200317 -100.40295742610455 1040.1690878391091, 18 -213.19847345451538 -128.1557157692602 911.7377879875787, 19 -289.5224659992268 -194.56880110256282 1019.6023191784848, 25 -556.1760917776562 -100.78831587255894 1007.5196138316662, 26 -689.6422341371442 -82.03259108698728 773.4155389334537, 27 -601.6941795805626 -135.79066256830401 644.0867660529243, 
0 -404.6056841556248 0.0 610.8976312202954, 1 -513.5181037325284 2.3358316682742055 618.2898734029666, 2 -485.58532859954596 109.79070096695814 329.2573286125956, 3 -441.86285925820425 275.2312836097094 -113.648173818987, 6 -295.6946056833741 -2.3359102481144833 603.5055777334958, 7 -286.3632969885774 43.94270453263163 253.59207891193478, 8 -267.0631042753472 201.23502533219914 -168.2059894853747, 12 -422.18066892083766 -7.113691134111946 869.1492388533447, 13 -424.4236736223244 -112.26152688695576 1077.5254626918895, 14 -384.524269346901 -215.0584335678612 1060.730922579619, 15 -397.12319895246065 -255.98883490635987 1156.3049005693872, 17 -318.05949920819046 -102.57007719072774 1045.6853308700674, 18 -198.0346205185738 -142.50664214373722 913.5217781374231, 19 -276.46711654952077 -205.40701587887506 1019.2548434959692, 25 -527.9873129426283 -89.91491267389979 1025.89425915731, 26 -652.1736892815616 -64.42443155354228 790.4636368711915, 27 -577.782462463722 -119.04508082052232 669.6260138280388, 
0 -386.7371627904314 0.0 627.3262726281305, 1 -497.0117339613446 8.499173945623141 637.7274934211632, 2 -473.95801929895845 117.50350989415944 339.88733990486276, 3 -435.5457387341422 284.14006363476096 -104.82864785591136, 6 -276.4639669008385 -8.499174815648631 616.9252745043163, 7 -278.07232578951067 49.160034312072064 261.2356367604467, 8 -260.7980207974276 207.04987256631844 -161.75137416862577, 12 -397.8782283502944 -4.823010832991912 887.7333714681599, 13 -399.97263041329893 -113.45803721679113 1094.2019334741994, 14 -367.6121821897358 -218.5364514941893 1073.5937247585766, 15 -380.0062369986743 -261.9844522595849 1169.9597819463536, 17 -293.36572124433945 -110.25328775600647 1062.565513430679, 18 -179.2404346607149 -151.472282094354 929.1570013407618, 19 -235.86046261089717 -217.88582829975326 1028.8777612550375, 25 -503.03799385029265 -83.90188317751274 1043.7391734042185, 26 -619.3836145521528 -52.8977109512509 809.5959804245342, 27 -553.6480449056994 -108.97386652256796 694.5411229614699, 
0 -369.57791218777294 0.0 632.8150815415012, 1 -478.684253578816 9.363532967826323 644.1246795114166, 2 -458.1902443880116 115.11905011321318 347.5319788629026, 3 -424.375625032388 275.2276979403284 -102.7354133506924, 6 -260.4729064092344 -9.363515888131776 621.5057131860412, 7 -262.9395321009619 54.99901189335314 264.5467732920969, 8 -249.8178523271717 211.85877398276241 -161.10939482012805, 12 -378.6287777846784 -7.216364307897116 893.0431056598648, 13 -376.1975344784962 -112.23596149481097 1101.1643194321362, 14 -347.4084821061263 -216.8060837217422 1080.9580821312775, 15 -361.52050460694693 -258.8792606488441 1177.768095028563, 17 -271.0021827841407 -108.36797801459704 1067.1518302505501, 18 -153.89451353572412 -152.73570859444573 939.0530709859286, 19 -190.08496226532992 -220.9275301771856 1044.648091960194, 25 -478.6453742418146 -84.64516193374732 1053.9396638082596, 26 -597.8135450265978 -71.39188235403927 825.8163135677949, 27 -505.48905371720093 -130.71789383859897 729.4656774248175, 
0 -353.230070576804 0.0 652.7391830805117, 1 -463.5862124536376 13.004592466533168 666.7612387439369, 2 -451.2412266477521 116.96989276506264 359.1611722697479, 3 -421.2863074189934 276.675068879593 -92.91498810309179, 6 -242.8753440443021 -13.004551117286539 638.717390141775, 7 -257.3556544189539 59.95923204774703 275.7631115310221, 8 -249.5124903915597 216.96559351218923 -151.86242066775912, 12 -356.51904326695285 -5.721766543522854 916.5566101185955, 13 -352.89777862442304 -117.05275048428388 1120.344588581538, 14 -331.3188669527877 -224.50785286117693 1093.8617970375678, 15 -345.87314322954563 -272.15726868891034 1190.7404775030627, 17 -246.87867664272795 -117.50481188808787 1083.5657092525787, 18 -137.8762163207644 -165.82661488989532 951.4606193278314, 19 -176.33227617572584 -233.0208702113807 1056.5648597006136, 25 -456.2514935460481 -83.8171026525308 1076.8359393662195, 26 -579.6852577473225 -54.907849715466355 850.9293094504064, 27 -506.77073081944263 -113.31206656044324 735.4773035788435, 
0 -337.7905487882031 0.0 663.767670702521, 1 -451.1040841250947 12.853647579461152 678.708050119672, 2 -440.367719273293 115.74558710297251 367.81806909688714, 3 -411.7540370259281 279.9432810957047 -87.54209229432865, 6 -224.4785050795678 -12.853641654874837 648.8275576733466, 7 -242.87736242770254 62.9376444935985 281.69820224077426, 8 -242.63631997028006 219.18655074987322 -145.35213349812545, 12 -342.1303749833408 -6.006743791748157 930.9859270574995, 13 -340.78118478425046 -122.80367583620887 1130.8092920085078, 14 -319.73950769959293 -233.96431857690578 1099.2985376597253, 15 -334.7293438520674 -283.27287652348224 1196.9408479528834, 17 -230.80922248903502 -127.09938875332885 1098.5600978351122, 18 -119.05879191176982 -186.33096659463797 966.3865712399476, 19 -177.3678550477102 -251.60060785924549 1062.8799514735101, 25 -445.9637894779012 -87.75768629877211 1083.09525182862, 26 -554.6430000057494 -57.59455742017228 866.8779245261948, 27 -483.41570922173423 -101.93539011772904 720.9685134130489, 
0 -323.3480095751016 0.0 659.0318173867879, 1 -434.05823167151755 4.00984255702428 670.332758515432, 2 -416.766432978164 106.78279073863729 365.7759721295973, 3 -397.2874846190076 269.6094557189335 -90.35850180741744, 6 -212.63932363659512 -4.009967076476043 647.7311181689831, 7 -228.79304461744977 70.82138064958987 278.2700954579293, 8 -236.75055463765875 220.3055657573884 -148.68975076285955, 12 -342.28066593916964 -2.3571623150684005 926.2349277167386, 13 -342.72655209747296 -117.22218752348601 1128.2313836932894, 14 -307.4537433034674 -226.27381586216504 1098.8137350207594, 15 -319.31250310195196 -276.54015363874606 1196.6651661990086, 17 -233.95767686597765 -112.29423618563837 1096.8097106770058, 18 -103.15351849455709 -156.82707954242272 959.4288529067449, 19 -183.07293076513685 -220.84042220706786 1052.9975700253026, 25 -448.4964447019474 -91.59408730254256 1076.7023955535867, 26 -575.0490590245704 -72.48783112140731 853.9910295718726, 27 -505.41756824630664 -112.10622422419218 712.1638599329046, 
