0 -276.5994124495777 0.0 609.3606908707844, 1 -404.73825199862756 -21.324996956339934 607.1683817492757, 2 -399.1109803773817 -27.922120670127967 251.3670758895388, 3 -454.5805282520346 221.57998983854412 -108.09160653020183, 6 -148.46115925820104 21.324727726240763 611.5530056691836, 7 -172.09541477391122 -31.845652812328908 237.02787146105248, 8 -190.6314863097941 137.35820289087866 -153.89336015532115, 12 -257.947978561419 -119.87201822287395 808.7779649890098, 13 -220.0673718781294 -336.0340261059404 954.9337569747723, 14 -215.82646552055294 -452.8056384852597 913.1291727215086, 15 -225.61419244387636 -492.51083040247534 1014.7198117522595, 17 -112.6070747255084 -254.44798328179863 952.3936312320067, 18 -130.7328559097208 18.148489327986226 819.4742057804198, 19 -29.994771457209396 107.65670299132884 624.612362722447, 25 -349.76423988799485 -335.22039872409755 911.0764613407872, 26 -433.95416532923787 -297.13415877659105 709.5731179075069, 27 -473.85414674911186 -444.0502643360224 520.2697146961052, 
0 -276.027048119874 0.0 607.8907107706882, 1 -404.28705580490265 -21.447353534852674 606.0264895614143, 2 -398.75548093993433 -30.499508018722267 253.1067690056118, 3 -453.9696833651327 216.7098687596 -109.6674827042429, 6 -147.76758788724214 21.44708791714298 609.754936106299, 7 -172.64393463188202 -31.744706190590293 236.9018123679437, 8 -194.54600881519525 138.51091533897397 -153.14614836067216, 12 -256.7419408742526 -116.02598448546468 809.2958043803551, 13 -217.86945880668154 -329.3326025405907 957.8967656964669, 14 -212.23636970915817 -446.28653970597077 917.3321656152298, 15 -221.61671740463882 -485.9592078615409 1018.8660504936731, 17 -110.23073087983391 -248.37273110535722 953.0322878475729, 18 -128.75647397914054 20.217905197212083 814.6896125085402, 19 -30.17509979916352 101.27099676916131 620.710986167981, 25 -348.0147187100057 -327.9011414604334 914.6174419191875, 26 -433.9965929663293 -282.8408168873092 711.9746109922487, 27 -472.39095108950164 -426.3447714253086 522.3710060959354, 
0 -275.6893441801735 0.0 610.3513830375749, 1 -403.6854481930062 -22.059430128123726 608.43149702784, 2 -397.06033471203557 -29.487918643601574 252.6514011875525, 3 -457.30970780665587 217.152304209402 -108.09111386583811, 6 -147.69379931179057 22.059165294252654 612.2712762067869, 7 -168.86536479974228 -28.899606025141324 237.06007699852512, 8 -189.63558881161072 142.19306159504947 -152.89096083305196, 12 -256.8345803052988 -117.08436434899164 811.4558516578659, 13 -219.14898337089798 -331.2129390550513 959.5685248228591, 14 -214.48568969989714 -447.6861279973109 918.7917542702047, 15 -224.95537157696543 -487.5711174822551 1020.0050980063621, 17 -111.98022187502892 -250.14477252413351 954.9527714258271, 18 -131.44779793374332 17.889884693098963 816.8764516119147, 19 -31.12793658757218 96.53038270598843 629.2372790211542, 25 -348.37590486731403 -329.2069606391955 916.4745343979893, 26 -433.63820488572867 -280.013887591936 714.1750199286157, 27 -476.8133211915928 -420.62304406367406 522.8665430277659, 
0 -275.4731438995549 0.0 614.1928848845786, 1 -403.0569990680494 -22.927117038489005 611.8367533238742, 2 -394.7092637327234 -27.59449913087259 251.08308748009324, 3 -462.0381791010723 219.54245903552567 -105.33781096110295, 6 -147.88985872044177 22.92684719298581 616.5490238994796, 7 -163.68514065384227 -26.258024384731527 237.06974587965726, 8 -181.78733633640036 146.0088615886189 -152.9818835517923, 12 -258.0597859666347 -120.34822245580978 813.9503978677288, 13 -222.3746788837512 -337.3216760976671 959.5062534903658, 14 -219.51649887897472 -453.3375157959872 916.954402644897, 15 -231.87499757213544 -493.84460029888896 1017.9956913793206, 17 -115.8509750137244 -255.53993656741187 957.0346659772275, 18 -135.63542996928535 15.406193760878942 820.9959032507505, 19 -34.70485000145297 96.28064465505143 637.8017567380366, 25 -349.94491343616295 -335.31903729798944 915.7625713416274, 26 -430.5634845704483 -285.6859792726195 712.135004105343, 27 -469.2590303625909 -428.76433563068707 520.0623446083388, 
0 -275.26529054709636 0.0 616.1174123111767, 1 -402.53682758557676 -23.381290629400382 613.3051200275681, 2 -392.9659661143469 -26.22554290883734 248.97052119190283, 3 -464.8506150676416 220.7144859803498 -105.06009233016948, 6 -147.99432171451275 23.381024639311903 618.9297068975907, 7 -160.54471812800847 -24.26508365745829 236.21213713151917, 8 -176.92871693754242 148.6744091324341 -153.273002496225, 12 -260.4140899954539 -122.20715248766692 815.3019576285112, 13 -227.15699167488293 -341.24126206639244 958.1856070675237, 14 -225.0172598445751 -457.2766818320241 912.6881130946147, 15 -238.2354702230451 -498.9954157454555 1013.6738243728398, 17 -120.97916474350444 -258.9921057133224 958.6221070982579, 18 -139.5893589514375 15.830826755534126 824.0411208332857, 19 -41.83827696634896 99.59318739878587 641.6400583197217, 25 -353.15431927781225 -339.8355768665491 912.9295540417249, 26 -425.95010687040894 -294.1713692006436 705.3700081547101, 27 -454.71386989071834 -443.0563175460421 516.4087377269451, 
0 -275.05778173559173 0.0 614.6931609461249, 1 -402.20729269377546 -22.861237378350815 611.8916842929458, 2 -392.7999381714953 -26.21894666906354 248.41218497300736, 3 -463.618147005942 218.3009025675609 -109.05339165401267, 6 -147.90882508741007 22.86095495604955 617.4946386265383, 7 -161.76325137989352 -22.8237788493081 235.0165601205956, 8 -179.03891920292205 150.90489435014365 -153.61840364568184, 12 -263.7366962973446 -120.4296280562001 815.003440164868, 13 -233.30830544314657 -339.6882855928213 956.2979251001896, 14 -230.21809559894336 -456.1277813040838 907.9484328765509, 15 -241.96655158656336 -499.46526383304706 1008.6370217787896, 17 -126.90120699651766 -258.10352352935723 958.5470747007721, 18 -142.9168189483664 17.947974723107095 823.7998971387309, 19 -51.50937635801327 98.38533301805288 640.2339288936174, 25 -358.3211207312242 -338.23769649464896 909.3048896803004, 26 -423.1646763971087 -296.16025165853483 696.427167914017, 27 -445.5832856734096 -448.5720514053364 513.5232245536564, 
0 -275.2632324526953 0.0 610.2141388336373, 1 -402.18202238507195 -21.143239409763176 607.6552579052659, 2 -394.94546300861657 -29.148759907609772 248.8902459236557, 3 -460.7994786397095 209.231394543611 -115.65319818295757, 6 -148.3450351099982 21.142964750814233 612.7730227767184, 7 -165.2964743358167 -23.573212814271912 234.90438823092995, 8 -185.01492895862756 151.72952708722946 -153.87217297949462, 12 -267.7306931666362 -117.88882626847865 811.4546949236749, 13 -240.17813337725303 -336.10830029785586 951.9736294984444, 14 -236.8035655217601 -452.0067429837012 901.8615371623306, 15 -247.30444310273535 -496.31369274651513 1002.1950771066439, 17 -133.395745921006 -256.5234929061502 952.9422578148748, 18 -144.88566886854719 14.257620926760708 816.6573081708739, 19 -60.61335530123904 83.67430217079696 634.1123593544365, 25 -364.58949121723555 -333.24837437954596 905.253186759007, 26 -427.0289045592624 -292.59827122439197 689.0548021911652, 27 -443.153344010932 -447.7321357927817 519.4132222598616, 
0 -276.39941202977684 0.0 600.2415993042314, 1 -402.61856816959465 -16.293870365981604 598.120758747672, 2 -401.3474257389471 -37.1194818099664 249.03952750097955, 3 -459.75769983505245 194.41452331094828 -120.87517482114453, 6 -150.1808576834659 16.293629115154715 602.3624532660051, 7 -171.07660229298128 -35.21052314029225 236.85195412169583, 8 -191.17510672285812 142.17757388249794 -153.88839647699518, 12 -272.9064819693855 -113.87323664776778 802.5073108056486, 13 -247.59433431776228 -326.3613734434217 946.3158565751501, 14 -248.98363039915287 -439.7722693944078 895.8856723803801, 15 -260.1933391539174 -482.5633486807684 995.8332481032362, 17 -141.63928345378844 -252.12740374563865 942.2792569789392, 18 -148.3329113098208 4.866579275850356 801.1714455192621, 19 -67.12401928340367 46.515254924060585 632.0131679017491, 25 -369.9498200722592 -319.13860947391106 903.3430751409774, 26 -432.64742924203915 -281.17287683006754 685.9588738379159, 27 -432.6577106752553 -449.5445196230745 576.6444499690974, 
0 -278.98408979820573 0.0 596.0267162329855, 1 -405.01678163987845 -14.560682024044066 594.452558088434, 2 -405.99193248879783 -38.38516331946781 249.5218829792733, 3 -460.94365622107125 189.81212852349017 -124.77343511820436, 6 -152.95197228710435 14.56045726251307 597.6008940939973, 7 -176.18346352618693 -36.83876092305398 236.20303115755632, 8 -194.64606060563952 142.90577505495614 -153.52116011751525, 12 -273.7519458673364 -112.04667120969253 798.8951500707967, 13 -249.09336000394785 -322.42164271457017 944.4515626135075, 14 -253.11836331885848 -434.97402866149594 894.7410474434006, 15 -266.1134333848174 -476.33488383049905 994.4021475347034, 17 -142.97866633257655 -250.60615397408972 939.3104619985255, 18 -149.4160636036376 0.7105737490770849 797.434853528418, 19 -71.33352964235075 36.46997950521546 629.350985119295, 25 -370.8531039578795 -313.7725284196599 901.6961363741763, 26 -430.54605488435857 -274.79039495255955 684.9117631085246, 27 -429.3862534284486 -441.6021330211036 577.0632170025516, 
0 -282.9633379862868 0.0 602.8814118843027, 1 -405.98215063392314 -19.053216585982597 600.5742555799084, 2 -403.78823463078436 -24.747375358471814 248.0927048407383, 3 -460.33602427756057 204.9777503709762 -126.83871429261484, 6 -159.9451088566787 19.05296371668042 605.1885765766438, 7 -173.65262339457772 -19.452612154978695 235.79062265639521, 8 -188.66977278501702 160.58685897642115 -152.66912551360684, 12 -275.338281110442 -115.12485701844287 804.9585295923364, 13 -249.94706859880597 -325.917342948275 950.1038149995154, 14 -247.72156837373288 -437.88985395838586 902.7952099259742, 15 -259.9797894397731 -479.5833865521795 1002.8432171886986, 17 -146.07792748483084 -249.79770935189276 949.2068386123549, 18 -150.76346993644907 7.382082563372705 811.8248254911264, 19 -72.54330808457789 52.92020908262266 636.1526926825084, 25 -370.7353331940634 -321.96650895677277 902.2783121338609, 26 -435.97555078632206 -289.58908606293915 688.1364106497203, 27 -429.6992342363154 -448.21948033775107 540.4018029460817, 
