index,上半身,下半身,首,頭,左肩,左腕,左ひじ,右肩,右腕,右ひじ
0.0,-15.777399063110352,-13.588739395141602,-1.1969641447067261,-20.261604309082031,-7.3179721832275391,-3.760617733001709,-24.55108642578125,2.6441671848297119,7.2805848121643066,38.187538146972656,3.2748053073883057,7.7912344932556152,8.1036376953125,-1.3988769054412842,-3.2120673656463623,-14.696653366088867,32.215480804443359,-32.694240570068359,28.351863861083984,68.992057800292969,19.694135665893555,8.9288816452026367,9.4885940551757812,-5.5269393920898438,-2.6643502712249756,-24.586841583251953,17.995368957519531,30.025737762451172,-89.014122009277344,-29.536046981811523
1.0,-16.686592102050781,-13.090523719787598,-0.98334372043609619,-20.941495895385742,-6.6798262596130371,-3.4455673694610596,-25.513446807861328,2.5632996559143066,5.9975652694702148,39.627212524414062,2.5455846786499023,6.2900857925415039,9.3564128875732422,-1.678585410118103,-3.3131895065307617,-14.326750755310059,31.976537704467773,-32.836536407470703,28.580572128295898,70.469779968261719,20.398473739624023,10.153521537780762,9.3309841156005859,-5.0640468597412109,0.23561231791973114,-24.076057434082031,18.978261947631836,29.966520309448242,-85.921241760253906,-27.989480972290039
2.0,-16.571998596191406,-12.833789825439453,-0.81545817852020264,-20.798650741577148,-5.7926621437072754,-3.3905899524688721,-24.920730590820312,2.9180572032928467,4.930450439453125,38.793285369873047,1.913678765296936,5.1894598007202148,10.799990653991699,-1.9163162708282471,-3.1089413166046143,-13.216584205627441,32.140331268310547,-31.94036865234375,28.953821182250977,73.163017272949219,21.694864273071289,11.518240928649902,9.1929483413696289,-4.4081006050109863,4.3619875907897949,-24.43657112121582,19.809999465942383,30.027690887451172,-89.324501037597656,-29.691349029541016
3.0,-16.56953239440918,-12.207391738891602,-1.636329174041748,-20.979591369628906,-5.2978477478027344,-3.5902957916259766,-23.52690315246582,2.6318061351776123,3.9724671840667725,36.235466003417969,2.1918189525604248,6.5423064231872559,11.639801979064941,-1.7193142175674438,-3.0955557823181152,-12.826056480407715,32.819072723388672,-30.071205139160156,29.145261764526367,74.729988098144531,22.455713272094727,12.320901870727539,9.484776496887207,-3.9937729835510254,2.1562039852142334,-28.27625846862793,19.992565155029297,30.026687622070312,-90.847274780273438,-30.453386306762695
4.0,-17.246164321899414,-12.129338264465332,-1.1991086006164551,-21.309412002563477,-5.314051628112793,-3.0407974720001221,-24.781309127807617,2.6584916114807129,2.8167307376861572,38.150833129882812,1.3319333791732788,5.0044188499450684,12.780924797058105,-1.9970166683197021,-3.2034709453582764,-13.061295509338379,34.317779541015625,-30.039377212524414,29.44642448425293,77.594749450683594,23.857736587524414,13.46799373626709,9.2338905334472656,-3.962367057800293,4.4163589477539062,-27.078424453735352,18.342037200927734,29.995458602905273,-92.996253967285156,-31.528337478637695
5.0,-15.912259101867676,-10.575996398925781,-3.2867648601531982,-20.359651565551758,-3.8929777145385742,-3.7390825748443604,-21.417991638183594,2.9709680080413818,1.4518061876296997,32.457023620605469,1.4390013217926025,7.6947264671325684,11.53858470916748,-1.137406587600708,-1.8850270509719849,-10.973793029785156,32.449558258056641,-28.377248764038086,29.794467926025391,82.120597839355469,26.095521926879883,11.963716506958008,10.150629043579102,-2.5068473815917969,5.2881622314453125,-27.075424194335938,17.719633102416992,28.929031372070312,-107.02926635742188,-38.457057952880859
6.0,-15.451003074645996,-10.355737686157227,-3.7597053050994873,-20.690723419189453,-3.3947949409484863,-4.0955033302307129,-20.494468688964844,2.9928672313690186,0.67446917295455933,31.139263153076172,1.2559688091278076,8.9000167846679688,11.754580497741699,-0.95542073249816895,-1.6937024593353271,-10.709627151489258,32.858963012695312,-27.121471405029297,29.885866165161133,83.839340209960938,26.950773239135742,12.14449405670166,10.325892448425293,-2.3400089740753174,3.3823559284210205,-29.856779098510742,16.155185699462891,28.438526153564453,-110.46073913574219,-40.104465484619141
7.0,-15.164043426513672,-10.462190628051758,-3.8396759033203125,-20.948572158813477,-3.4230179786682129,-4.1402101516723633,-19.79286003112793,2.7135689258575439,-0.30505162477493286,29.937744140625,0.9760279655456543,9.7209339141845703,12.03962516784668,-1.0306932926177979,-2.2021725177764893,-11.097224235534668,33.586273193359375,-26.681329727172852,29.90374755859375,84.236251831054688,27.148612976074219,12.49537181854248,10.337637901306152,-2.4812431335449219,0.5525200366973877,-33.156482696533203,16.016292572021484,28.134178161621094,-112.32259368896484,-40.986827850341797
8.0,-14.845182418823242,-10.214954376220703,-4.0332975387573242,-20.823392868041992,-3.1191585063934326,-4.2781906127929688,-19.307662963867188,2.6432735919952393,-1.292999267578125,28.874557495117188,0.4566301703453064,10.279397010803223,11.958422660827637,-1.0691555738449097,-2.373882532119751,-11.245562553405762,33.650260925292969,-26.733793258666992,29.925020217895508,84.746505737304688,27.403085708618164,12.407255172729492,10.416093826293945,-2.1898071765899658,-0.8434867262840271,-34.247573852539062,16.206701278686523,27.699527740478516,-114.73504638671875,-42.116451263427734
9.0,-14.81221866607666,-10.14420223236084,-3.9230442047119141,-21.05518913269043,-2.7709360122680664,-4.527869701385498,-19.650302886962891,2.8685202598571777,-1.796756386756897,29.454408645629883,-0.079611547291278839,10.117105484008789,12.136649131774902,-1.1571472883224487,-2.3486104011535645,-11.489275932312012,34.316707611083984,-27.191078186035156,29.92970085144043,84.866432189941406,27.462905883789062,12.55097484588623,10.410032272338867,-1.8370512723922729,-1.381950855255127,-34.368400573730469,15.35396671295166,27.411470413208008,-116.20935821533203,-42.798503875732422
