index,上半身_x,上半身_y,上半身_z,下半身_x,下半身_y,下半身_z,首_x,首_y,首_z,頭_x,頭_y,頭_z,左肩_x,左肩_y,左肩_z,左腕_x,左腕_y,左腕_z,左ひじ_x,左ひじ_y,左ひじ_z,右肩_x,右肩_y,右肩_z,右腕_x,右腕_y,右腕_z,右ひじ_x,右ひじ_y,右ひじ_z
0.0,-20.741704940795898,-21.41773796081543,2.9905681610107422,-30.80491828918457,-9.1495275497436523,-7.7043399810791016,-33.615310668945312,1.6554692983627319,18.021203994750977,61.423660278320312,3.7257981300354004,-2.4815497398376465,2.6043095588684082,-0.1287899911403656,-6.8503575325012207,-6.7830991744995117,3.4874820709228516,-48.793869018554688,19.659839630126953,38.174701690673828,6.8622879981994629,4.3069863319396973,10.023715972900391,-12.175089836120605,28.314811706542969,1.975588321685791,41.6995849609375,21.597600936889648,-43.225543975830078,-8.6430139541625977
1.0,-21.790815353393555,-21.739944458007812,3.3488321304321289,-31.974269866943359,-9.6755952835083008,-7.3967208862304688,-33.974967956542969,1.3695493936538696,18.07798957824707,62.142986297607422,3.7756273746490479,-2.4582257270812988,2.4640693664550781,-0.010493990033864975,-7.0916986465454102,-6.6773614883422852,4.490389347076416,-48.443256378173828,19.750425338745117,38.400001525878906,6.9382743835449219,4.2179627418518066,10.093167304992676,-12.585941314697266,28.826456069946289,2.8525254726409912,41.871315002441406,21.946096420288086,-44.192604064941406,-9.0017213821411133
2.0,-22.469440460205078,-21.065706253051758,2.391831636428833,-33.018688201904297,-9.4690313339233398,-7.461207389831543,-35.076736450195312,1.5786734819412231,16.807136535644531,63.208332061767578,3.6893408298492432,-1.3891996145248413,3.1844584941864014,0.18163350224494934,-6.8952145576477051,-7.171938419342041,6.1208744049072266,-48.014511108398438,20.465696334838867,40.213706970214844,7.5618767738342285,4.8474960327148438,10.558062553405762,-11.309967994689941,26.892120361328125,3.4752364158630371,42.449443817138672,22.906225204467773,-46.970474243164062,-10.06168270111084
3.0,-22.536922454833984,-20.792041778564453,1.8453209400177002,-33.196548461914062,-9.2544145584106445,-7.655451774597168,-35.265956878662109,1.637556791305542,16.257179260253906,63.33355712890625,3.8859951496124268,-0.83310317993164062,3.3921244144439697,0.35575684905052185,-6.7030773162841797,-7.6561470031738281,8.3970108032226562,-47.934703826904297,20.633218765258789,40.647937774658203,7.7142643928527832,5.0113620758056641,10.77140998840332,-10.968420028686523,26.605598449707031,3.6723320484161377,42.672771453857422,23.036745071411133,-47.362255096435547,-10.214574813842773
4.0,-22.492940902709961,-21.201848983764648,2.2769880294799805,-32.973716735839844,-9.5544147491455078,-7.6417183876037598,-34.844497680664062,1.7873445749282837,16.491912841796875,62.684883117675781,3.7515592575073242,-1.0976415872573853,3.0731000900268555,0.33397060632705688,-6.6742568016052246,-7.625239372253418,9.7641963958740234,-47.916797637939453,20.678201675415039,40.765174865722656,7.7556467056274414,4.7040219306945801,10.68372917175293,-11.227863311767578,26.797195434570312,3.6699614524841309,41.712230682373047,23.447505950927734,-48.619941711425781,-10.710899353027344
5.0,-22.652982711791992,-20.570064544677734,1.3025246858596802,-33.299243927001953,-9.4737443923950195,-7.665132999420166,-35.659858703613281,1.6879425048828125,15.562602043151855,63.334747314453125,3.9790863990783691,0.0041454248130321503,3.4582483768463135,0.53471595048904419,-6.6765007972717285,-7.9118094444274902,8.6259031295776367,-46.500694274902344,21.084575653076172,41.837238311767578,8.1377849578857422,5.0501837730407715,11.061853408813477,-10.52082347869873,23.91895866394043,0.2906329333782196,38.766613006591797,23.897470474243164,-50.044132232666016,-11.282782554626465
6.0,-22.097982406616211,-20.17011833190918,0.78346776962280273,-32.766571044921875,-8.9985332489013672,-7.8927669525146484,-35.774257659912109,1.7848206758499146,14.783487319946289,62.983894348144531,3.9102723598480225,0.26095238327980042,3.8648865222930908,0.51639056205749512,-6.5497350692749023,-8.1039638519287109,9.2897319793701172,-45.961345672607422,21.137825012207031,41.979457855224609,8.1889944076538086,5.4128069877624512,11.122465133666992,-10.063595771789551,23.208124160766602,-0.28779885172843933,38.997615814208984,23.682950973510742,-49.358821868896484,-11.006324768066406
7.0,-20.89030647277832,-18.750997543334961,-0.58086633682250977,-30.71891975402832,-8.176142692565918,-8.6178264617919922,-34.716785430908203,2.5410020351409912,12.529764175415039,59.653110504150391,3.8588700294494629,2.0774788856506348,4.8131675720214844,0.47780764102935791,-5.6203451156616211,-8.4583683013916016,14.39972972869873,-46.45794677734375,21.588348388671875,43.200084686279297,8.6336669921875,6.1194782257080078,11.355880737304688,-8.0960912704467773,18.399435043334961,-1.4105947017669678,39.335433959960938,23.976463317871094,-50.299526214599609,-11.386377334594727
8.0,-20.172369003295898,-17.100978851318359,-2.0860240459442139,-29.024127960205078,-7.4074325561523438,-9.5337228775024414,-33.823047637939453,3.2367608547210693,10.786971092224121,57.166984558105469,3.8591794967651367,4.635289192199707,5.3977770805358887,0.649192214012146,-4.4112977981567383,-7.6626858711242676,16.454303741455078,-46.728610992431641,22.636079788208008,46.170787811279297,9.7521677017211914,6.4141626358032227,11.751870155334473,-6.072472095489502,13.738370895385742,-2.8998739719390869,39.244247436523438,24.769477844238281,-52.963779449462891,-12.486039161682129
9.0,-19.891857147216797,-16.217901229858398,-3.0726203918457031,-28.320806503295898,-6.89520263671875,-10.120418548583984,-33.644546508789062,3.4949948787689209,9.973689079284668,56.348281860351562,3.9297819137573242,6.3043093681335449,5.701573371887207,0.87188702821731567,-3.7854211330413818,-6.9656472206115723,16.149398803710938,-46.365512847900391,23.098215103149414,47.548065185546875,10.287357330322266,6.5665631294250488,12.077242851257324,-5.0651164054870605,11.430549621582031,-4.1111173629760742,39.356021881103516,24.998491287231445,-53.770538330078125,-12.825519561767578
