index,上半身,下半身,首,頭,左肩,左腕,左ひじ,右肩,右腕,右ひじ
0.0,9.2252740859985352,-12.541511535644531,-2.4129712581634521,-0.60814344882965088,-11.325544357299805,4.8431596755981445,-12.524623870849609,4.1386537551879883,7.1416230201721191,21.558843612670898,3.1029181480407715,1.477880597114563,2.2829711437225342,-1.6948713064193726,5.0842499732971191,70.500404357910156,-36.508152008056641,-41.911552429199219,29.890512466430664,83.940353393554688,27.001115798950195,2.6873059272766113,5.7041730880737305,-11.337020874023438,50.834518432617188,46.859165191650391,49.401199340820312,25.702400207519531,-123.62481689453125,-46.117931365966797
1.0,9.2207117080688477,-12.386862754821777,-2.3587794303894043,-0.59354221820831299,-11.102307319641113,4.6987166404724121,-12.77712345123291,4.2099461555480957,7.1783819198608398,22.04466438293457,3.0140485763549805,1.694038987159729,2.3435583114624023,-1.7373241186141968,5.2027401924133301,70.355781555175781,-38.759109497070312,-44.469753265380859,29.90728759765625,84.317955017089844,27.189369201660156,2.7291827201843262,5.6785402297973633,-11.153751373291016,51.030910491943359,47.327175140380859,49.474319458007812,25.780715942382812,-123.32193756103516,-45.986377716064453
2.0,9.2395515441894531,-12.196297645568848,-2.3761086463928223,-0.6450798511505127,-10.917545318603516,4.6757431030273438,-12.809924125671387,4.1873159408569336,7.1573886871337891,22.315038681030273,3.0410676002502441,1.8899842500686646,2.555133581161499,-1.729914665222168,5.3537240028381348,70.987602233886719,-39.408885955810547,-45.698631286621094,29.894098281860352,84.018783569335938,27.040214538574219,2.9267582893371582,5.6501026153564453,-11.117745399475098,51.572811126708984,47.071727752685547,49.070880889892578,26.013469696044922,-122.40500640869141,-45.585887908935547
3.0,9.2440395355224609,-12.114928245544434,-2.374483585357666,-0.68970036506652832,-10.849135398864746,4.7196750640869141,-12.785257339477539,4.1254596710205078,7.1492304801940918,22.47772216796875,3.105496883392334,1.9843744039535522,2.7114763259887695,-1.7262779474258423,5.4014124870300293,71.2945556640625,-39.724338531494141,-46.421829223632812,29.894987106323242,84.038002014160156,27.049814224243164,3.0825703144073486,5.6184043884277344,-11.186013221740723,51.985774993896484,46.909294128417969,48.869571685791016,26.186241149902344,-121.70675659179688,-45.278709411621094
4.0,9.2280607223510742,-12.128714561462402,-2.3379459381103516,-0.68056845664978027,-10.867691040039062,4.7639331817626953,-12.79506778717041,4.0959506034851074,7.1440377235412598,22.56535530090332,3.1105582714080811,1.9786492586135864,2.7944822311401367,-1.750623345375061,5.3486981391906738,70.722122192382812,-40.239398956298828,-47.163856506347656,29.929393768310547,84.856842041015625,27.458137512207031,3.1710679531097412,5.5973105430603027,-11.216676712036133,51.817615509033203,47.007575988769531,49.076736450195312,26.153678894042969,-121.83953857421875,-45.337272644042969
5.0,9.2176704406738281,-12.177399635314941,-2.2977602481842041,-0.65094316005706787,-10.914323806762695,4.7965936660766602,-12.800553321838379,4.0824527740478516,7.1458878517150879,22.548084259033203,3.0989127159118652,1.9280725717544556,2.7980151176452637,-1.7833962440490723,5.2511248588562012,69.69915771484375,-40.818855285644531,-47.80120849609375,29.971216201782227,86.077651977539062,28.067644119262695,3.1821448802947998,5.590273380279541,-11.215554237365723,51.35357666015625,47.261447906494141,49.487213134765625,26.009471893310547,-122.42098236083984,-45.592910766601562
6.0,9.2286367416381836,-12.207318305969238,-2.2722048759460449,-0.63584655523300171,-10.941468238830566,4.816706657409668,-12.768739700317383,4.0315146446228027,7.159212589263916,22.457681655883789,3.1396763324737549,1.8946524858474731,2.7505903244018555,-1.8085743188858032,5.141878604888916,68.797836303710938,-41.290771484375,-48.234104156494141,29.998966217041016,87.16363525390625,28.610403060913086,3.145014762878418,5.5862851142883301,-11.247777938842773,50.992778778076172,47.499584197998047,49.851776123046875,25.887008666992188,-122.90660858154297,-45.805416107177734
7.0,9.2886056900024414,-12.230173110961914,-2.2810773849487305,-0.62064117193222046,-10.954850196838379,4.8398637771606445,-12.706015586853027,3.9416146278381348,7.1995301246643066,22.321147918701172,3.2497756481170654,1.873832106590271,2.6740200519561768,-1.8181964159011841,5.0182251930236816,68.148323059082031,-41.422779083251953,-48.260036468505859,30.014345169067383,88.003242492675781,29.030294418334961,3.082127571105957,5.5909032821655273,-11.322563171386719,50.767066955566406,47.630619049072266,50.077060699462891,25.811613082885742,-123.2017822265625,-45.934078216552734
8.0,9.4042043685913086,-12.246153831481934,-2.3317372798919678,-0.61038649082183838,-10.962450981140137,4.8809638023376465,-12.645201683044434,3.8101310729980469,7.2482166290283203,22.216154098510742,3.4128239154815674,1.8632081747055054,2.6157777309417725,-1.8111439943313599,4.8775897026062012,67.845466613769531,-41.117282867431641,-47.869529724121094,30.021059036254883,88.511520385742188,29.284584045410156,3.0410308837890625,5.6044931411743164,-11.440545082092285,50.630077362060547,47.546165466308594,50.121791839599609,25.779266357421875,-123.32756042480469,-45.988803863525391
9.0,9.5431690216064453,-12.253084182739258,-2.4029209613800049,-0.60381454229354858,-10.963385581970215,4.9305815696716309,-12.593217849731445,3.6694624423980713,7.2725787162780762,22.139261245727539,3.5717325210571289,1.8668876886367798,2.582202672958374,-1.7958097457885742,4.7421436309814453,67.788825988769531,-40.548824310302734,-47.269702911376953,30.023509979248047,88.748489379882812,29.403127670288086,3.0245177745819092,5.62237548828125,-11.565371513366699,50.559814453125,47.274494171142578,50.006645202636719,25.771877288818359,-123.35630798339844,-46.001323699951172
