index,上半身_x,上半身_y,上半身_z,下半身_x,下半身_y,下半身_z,首_x,首_y,首_z,頭_x,頭_y,頭_z,左肩_x,左肩_y,左肩_z,左腕_x,左腕_y,左腕_z,左ひじ_x,左ひじ_y,左ひじ_z,右肩_x,右肩_y,右肩_z,右腕_x,右腕_y,右腕_z,右ひじ_x,右ひじ_y,右ひじ_z
0.0,-31.226146697998047,-22.054767608642578,3.2708401679992676,-30.804914474487305,-9.149526596069336,-7.704339027404785,-34.275272369384766,1.3779478073120117,18.214183807373047,65.07281494140625,4.198150634765625,1.5168365240097046,3.3064091205596924,-1.1185988187789917,-3.3642401695251465,-6.7831130027771,3.4875035285949707,-48.79387664794922,19.65984344482422,38.17472839355469,6.862295627593994,4.381453514099121,9.12393856048584,-8.614087104797363,28.314767837524414,1.9755756855010986,41.699581146240234,21.59759521484375,-43.225555419921875,-8.643061637878418
1.0,-32.27122497558594,-22.461318969726562,3.6780574321746826,-31.974267959594727,-9.675596237182617,-7.396720886230469,-34.633399963378906,1.086164951324463,18.278690338134766,65.79996490478516,4.285715579986572,1.5878771543502808,3.171767234802246,-1.0351287126541138,-3.581777811050415,-6.677374839782715,4.490395545959473,-48.44328308105469,19.750408172607422,38.399986267089844,6.938251972198486,4.296555519104004,9.162174224853516,-9.000556945800781,28.82647132873535,2.8525595664978027,41.87135314941406,21.946104049682617,-44.192604064941406,-9.001709938049316
2.0,-32.959434509277344,-21.585044860839844,2.634380578994751,-33.0186882019043,-9.469029426574707,-7.461206436157227,-35.737823486328125,1.3018852472305298,17.01298713684082,66.90592193603516,4.028024673461914,2.4090027809143066,3.853994846343994,-0.9568740725517273,-3.519041061401367,-7.171950340270996,6.120861053466797,-48.01451110839844,20.465700149536133,40.21373748779297,7.561864852905273,4.896395206451416,9.505148887634277,-7.862205982208252,26.892074584960938,3.475252866744995,42.44942092895508,22.9062442779541,-46.970481872558594,-10.061673164367676
3.0,-33.03094482421875,-21.193096160888672,2.0330464839935303,-33.19654846191406,-9.254414558410645,-7.655453681945801,-35.92778396606445,1.3638231754302979,16.466115951538086,67.04694366455078,4.137758731842041,2.8555233478546143,4.046020030975342,-0.8491418361663818,-3.3765668869018555,-7.656171798706055,8.396989822387695,-47.93472671508789,20.633251190185547,40.6479606628418,7.71430778503418,5.051767349243164,9.648621559143066,-7.572320938110352,26.605581283569336,3.6723294258117676,42.67276382446289,23.036746978759766,-47.36222457885742,-10.214560508728027
4.0,-32.98385238647461,-21.696409225463867,2.5081448554992676,-32.97372055053711,-9.554414749145508,-7.64171838760376,-35.50554656982422,1.511460781097412,16.697256088256836,66.38763427734375,4.046936511993408,2.6739189624786377,3.7454679012298584,-0.842054545879364,-3.278900146484375,-7.625238418579102,9.764237403869629,-47.91682052612305,20.678207397460938,40.76517868041992,7.755621910095215,4.7538228034973145,9.591638565063477,-7.761075019836426,26.797203063964844,3.66996431350708,41.712242126464844,23.447528839111328,-48.61994934082031,-10.71088981628418
5.0,-33.15000915527344,-20.853557586669922,1.435744047164917,-33.29924774169922,-9.47374439239502,-7.665135383605957,-36.3221321105957,1.4156256914138794,15.776034355163574,67.07591247558594,4.09322452545166,3.5307724475860596,4.10080099105835,-0.7509763836860657,-3.393927812576294,-7.911813735961914,8.625897407531738,-46.50069046020508,21.084590911865234,41.83723068237305,8.137740135192871,5.081058025360107,9.855634689331055,-7.170032024383545,23.918970108032227,0.29068756103515625,38.766639709472656,23.897472381591797,-50.0440673828125,-11.28272819519043
6.0,-32.59690475463867,-20.339576721191406,0.8616407513618469,-32.766571044921875,-8.998534202575684,-7.892766952514648,-36.437713623046875,1.5168125629425049,14.995593070983887,66.76102447509766,3.935835599899292,3.641645908355713,4.495166301727295,-0.7754611968994141,-3.3184523582458496,-8.103981971740723,9.28972053527832,-45.96135330200195,21.137853622436523,41.97951126098633,8.188994407653809,5.4368157386779785,9.906933784484863,-6.76521110534668,23.208148956298828,-0.287768691778183,38.99761962890625,23.68292999267578,-49.35882568359375,-11.006293296813965
7.0,-31.389719009399414,-18.62698745727539,-0.635723888874054,-30.71892547607422,-8.176143646240234,-8.617828369140625,-35.38612365722656,2.300285816192627,12.724359512329102,63.50566482543945,3.540332078933716,4.951857089996338,5.389692306518555,-0.838739275932312,-2.5931787490844727,-8.458343505859375,14.399706840515137,-46.45794677734375,21.588354110717773,43.20010757446289,8.633661270141602,6.114922046661377,10.099167823791504,-5.0087571144104,18.399429321289062,-1.4105775356292725,39.33543395996094,23.976465225219727,-50.299495697021484,-11.386341094970703
8.0,-30.664817810058594,-16.65912437438965,-2.2764861583709717,-29.024127960205078,-7.407432556152344,-9.533722877502441,-34.498199462890625,3.0258493423461914,10.966423988342285,61.06711196899414,3.2330102920532227,7.0533366203308105,5.907493591308594,-0.7651679515838623,-1.6466894149780273,-7.662664890289307,16.454259872436523,-46.72859191894531,22.636062622070312,46.170799255371094,9.752150535583496,6.383447647094727,10.3789644241333,-3.257112979888916,13.73836612701416,-2.899909019470215,39.244232177734375,24.769506454467773,-52.963748931884766,-12.486041069030762
9.0,-30.375497817993164,-15.56916332244873,-3.349313497543335,-28.320802688598633,-6.895201683044434,-10.120416641235352,-34.322021484375,3.2980828285217285,10.149961471557617,60.27396011352539,3.118272542953491,8.470710754394531,6.179502010345459,-0.6379234790802002,-1.168393611907959,-6.965683460235596,16.14942169189453,-46.36554718017578,23.098217010498047,47.548065185546875,10.287385940551758,6.528674125671387,10.60030460357666,-2.4015493392944336,11.430534362792969,-4.111112594604492,39.35601806640625,24.998519897460938,-53.770565032958984,-12.825525283813477
