-0.9 -11.3 -2.6,-1.1 -10.3 4.3,-12.5 3.9 6.7,24.8 3.0 4.5,2.2 -1.8 8.1,74.1 -42.1 -47.7,29.9 83.4 26.7,2.3 5.4 -9.3,52.6 46.4 49.0,25.9 -122.9 -45.8
-0.7335333678143274 -11.189578988379411 -2.6780333172672846,-1.2146390707817831 -10.586607609218943 4.557784040358229,-12.23073819771347 3.631606083203591 6.392844459593097,24.20668688699006 3.1436126026417504 4.655821642618445,2.7939438643624515 -1.7984118749521172 7.751241694317986,72.83128050771491 -37.00351874545771 -44.34133705039088,30.005091305155478 86.9960478714133 28.52982306554467,2.9000206546858593 5.3849115799740765 -9.493129680453139,52.990403538528035 45.03082151670116 47.486793090145085,26.12397787805142 -121.92481165000174 -45.37589634742216
-0.7017326968916444 -11.191843258950481 -2.6962386727823513,-1.1944742418579812 -10.594710536534059 4.609578703597999,-12.316896896874821 3.7026831423369173 6.29376287792105,24.43531027066264 2.9866357632499385 4.587100502627451,2.810638739318292 -1.8032811679548701 7.800830218262191,72.88965952121247 -37.00527441751111 -44.633883375760554,30.00005168897964 86.88567357327496 28.493902350060363,2.910258407594395 5.399487063449038 -9.38981774907497,52.88962424346876 44.86861209629949 47.37939356926553,26.099063728335786 -122.00433054179078 -45.40099427423413
-0.7799638172551333 -10.988322206700825 -2.5798743312251693,-1.077682747065529 -10.454256416977241 4.79794388251863,-12.649634043559644 3.6981700839133373 6.240572703948948,25.07967919719021 2.810693020230939 4.327724008588024,3.0517094448489757 -1.8814688330845926 7.7704901914356785,72.56340883632056 -37.18000603591448 -45.20127651461977,30.006482455361244 86.61530191525786 28.365348667357516,3.1490389027149743 5.3708227650663245 -9.240627605165692,52.73611535367617 44.26274605639588 46.97991331594945,26.0998894411934 -122.03715439126425 -45.401346188019254
-0.9064333475759127 -10.77648348841752 -2.4118785729861933,-0.9464947995916129 -10.299812207854295 5.007978529482311,-13.001542016429788 3.6727847775369766 6.242044922950494,25.729201238784064 2.66512629390725 4.010354663981848,3.3009467908297383 -1.9724203486952976 7.713302328265151,72.1421131699034 -37.52781343066709 -45.74621665893889,30.011882336029156 86.16023859451548 28.13534735576833,3.3992273155136856 5.325815363244776 -9.117145284710174,52.610267624708236 43.75595488229066 46.66670542911802,26.108070709986393 -122.05560329349105 -45.3937683184375
-1.0013856386563769 -10.805814110373756 -2.2986553058108172,-0.9007128975733324 -10.303483060588807 5.099725016116876,-13.096978875953274 3.702053613709997 6.30231365084031,25.894153256108563 2.599733906883973 3.7971676428110293,3.294471992092923 -1.9992555668768597 7.700826507032382,72.003059650635 -38.013904773433104 -45.89583500675891,29.999314169549034 85.47938534737497 27.78957063952615,3.3945069804548984 5.299863449260376 -9.101626429062877,52.601995233375604 44.02201049522361 46.91739506666394,26.099366766949547 -122.10188088803937 -45.400535712586816
-1.0084946109027446 -11.215341823486215 -2.3133711648433657,-1.0021429207967858 -10.563951184392433 4.9852894238047565,-12.76999220527355 3.827552137501189 6.414692791780335,25.28054656833586 2.645394244187467 3.803203068257233,2.881370253683496 -1.9152618162103847 7.775553536085845,72.36971622747282 -38.570378264784914 -45.43156525292629,29.960231181156114 84.63323160031376 27.363359727438052,2.982081032633264 5.3170282753476705 -9.240197037287038,52.76284342953946 45.411593157444464 47.97100425266103,26.06006052463769 -122.1976094261695 -45.43497500723051
-0.9582187076092152 -11.734946710286305 -2.4060799456175306,-1.1718490089859677 -10.907935832407237 4.769624919352147,-12.26092612017041 3.965099938048433 6.532417540405078,24.319404600347646 2.7629051138806306 3.96891002466009,2.329152136292923 -1.7854685570487285 7.872300655389424,72.89579543566208 -39.00669079806532 -44.70638674131613,29.917165088617793 84.0585536416699 27.076032708870393,2.42963671771921 5.359376913900609 -9.44515675903464,53.00223666974945 47.07863236075915 49.182754775916614,26.015415235024747 -122.28817646960691 -45.47726739367029
-0.9011055548829938 -11.999797929811422 -2.4983368559089243,-1.298315914994504 -11.099201328013205 4.60232558277316,-11.90417566911077 4.001406178984577 6.599445532450155,23.609579097658738 2.8968418286388222 4.194322656228287,2.002186755380882 -1.7007717065549683 7.900960453282202,73.10312084817826 -39.10390983081256 -44.2055821879628,29.899841767107084 84.27923194963581 27.189495280563847,2.1021964038937084 5.399255478692566 -9.597826655736474,53.19670079564847 47.90002957159537 49.70328327680826,25.999717454455567 -122.30132250933454 -45.49992144035822
-0.8773147234184843 -11.75758643463993 -2.529712964161993,-1.2982737409488299 -10.969165568041882 4.591346088789302,-11.945852020708676 3.86304919474174 6.579504511575778,23.598238598482013 3.0007773101039033 4.392457532637948,2.1548961752142803 -1.7264138781586225 7.803803616355535,72.68068337309965 -38.761877839917545 -44.302975469597875,29.927452423780277 85.56491716438323 27.837605685495735,2.2547076959209513 5.415101293283853 -9.609488201274027,53.24872538605006 47.110793105280976 48.96801651393074,26.03432944013792 -122.19770240009701 -45.48669117671018
-0.8821297707280015 -11.242093142175886 -2.517607187127111,-1.2104714477443979 -10.64150737144943 4.6647604293041,-12.250683264781511 3.6488406553715476 6.521728352674543,24.077285824677794 3.0671538161450154 4.5324148189312625,2.5667352864561255 -1.8168163668841577 7.662973011916017,72.03963059129617 -38.39354097012459 -44.890892420917986,29.973678891613172 87.08699647744652 28.601061926860915,2.6665993129015515 5.41166548105878 -9.520850737464631,53.17296239907994 45.492939550899756 47.642663968812194,26.084780957499557 -122.08015982441711 -45.46991060542802
-0.8987188950477683 -10.818330648993912 -2.5004299413972446,-1.1065999224332224 -10.318808423619418 4.702079478763978,-12.580433954642313 3.504090763045287 6.498308370257463,24.661718728196455 3.0989073169694707 4.598435795841733,2.88893016565414 -1.8964815869838225 7.598373367157826,71.78607364934047 -38.55037004431063 -45.73166689746778,29.999916653268055 87.72035444305908 28.911223094546145,2.9889222118785836 5.400803208657307 -9.407565772534612,53.01434472528783 44.24613759518481 46.72507953917532,26.101528447730384 -122.08992575930803 -45.49502906162048
-0.9118876323576283 -10.77340784426324 -2.5100051440072355,-1.048128629485226 -10.168285855789069 4.611722135532695,-12.73442851905805 3.5407859083074023 6.560845941633297,25.018557374261018 3.098777710506518 4.584351813232323,2.848333598505198 -1.9053313948259827 7.699123667178378,72.35765728477166 -39.606124298445046 -46.59673387974491,29.977892776311098 86.66810164128891 28.366168652757775,2.9483832049437186 5.392993068842194 -9.333406529269473,52.82115244535916 44.3047393267387 46.97774666085428,26.049163308198064 -122.32389637987055 -45.59238502942589
-0.9146983318641839 -11.001613669408455 -2.544944309591778,-1.0449855171825362 -10.178833823018401 4.447872474026152,-12.701385607412709 3.7028819831840596 6.657121111880599,25.077144026228474 3.0685154233493783 4.532348509666875,2.5531368979390807 -1.8610386147115283 7.8991106562569655,73.34256190293577 -41.038486627790554 -47.3034286954752,29.931429682499967 84.78836817284831 27.40463486767557,2.6531746039336728 5.391772071389235 -9.302250247589088,52.65854060810948 45.26527253874544 47.976326978242504,25.963550041245025 -122.6554178869796 -45.71612334127689
-0.902809884521004 -11.273705944906109 -2.593414561350193,-1.09089013780653 -10.28326878557511 4.310553726514361,-12.529583167206958 3.881493887397961 6.702264958981549,24.849314098252 3.009559720440784 4.499817623908977,2.231451905362344 -1.8057266220873507 8.083404788090812,74.06183462899877 -42.04334844665773 -47.683521075162496,29.900732356485104 83.45974247502309 26.729721558492834,2.331455467993945 5.398494288236016 -9.299138520328324,52.59697097791463 46.30355590359868 48.9232591690689,25.902966589777336 -122.88753613382531 -45.79642801178526
-0.8761373509623737 -11.393046402765517 -2.6412084410263468,-1.1751102149337402 -10.417460546433851 4.2835300196815504,-12.276290172423366 3.9838142356382904 6.629300632122829,24.378233303927388 2.924563238074375 4.53053095367409,2.082281545474358 -1.7759309047946117 8.156965575374755,73.97183808048133 -41.966412417706415 -47.60861812088574,29.91740165214648 83.78080201151465 26.90107120779061,2.182269214475102 5.412456583573702 -9.30901488885626,52.691026604753716 46.717351248480696 49.150521226570106,25.91531376241104 -122.8581294627312 -45.7760181449506
-0.8596915765663875 -11.355548929860316 -2.660136535044636,-1.2606930586190188 -10.535407139904418 4.354576398274757,-12.051673273568925 4.0119700181550035 6.476842621426995,23.891664749249607 2.823335314570189 4.587902003009648,2.1326965949219705 -1.7751789508588518 8.142156193775415,73.32755246157008 -41.03752114938716 -47.185242501429315,29.962259060866053 85.19759895869224 27.631696974131685,2.232687351019191 5.420827841268828 -9.316285164216781,52.901632111519305 46.5245032612026 48.75487124596583,25.987243480674397 -122.61065715297481 -45.67159191342048
-0.8876516649811435 -11.227472608652283 -2.6169013936075562,-1.3011068593333097 -10.597729398051504 4.476400157485298,-11.985224261416615 4.002770658233238 6.3220811656795215,23.68481061760301 2.718299850542666 4.605986931771385,2.346955754365833 -1.7949394157018483 8.104230970400096,72.67571742403486 -39.80952063309259 -46.60573873212229,29.997574818708618 86.55246742685804 28.325312411352613,2.4469547831321474 5.406346222775996 -9.305158708107752,53.15549583109921 46.00592493803618 48.11246490124522,26.083031573006625 -122.26368349228937 -45.52687430788634
-0.9866477600996536 -11.07157446930505 -2.486841261085412,-1.2581996736740506 -10.573812318335987 4.606462771603118,-12.179339375604888 3.990024036836418 6.232019076874662,23.997611425871817 2.6199201728241475 4.528334386489214,2.6847150488359124 -1.8267196310901954 8.100689397551111,72.49080968032159 -38.76978656340102 -46.040021733263806,29.991492619840518 86.84433893367257 28.466798131996203,2.7847157307658965 5.355679002374798 -9.262658020325658,53.38516067855545 45.42820877756453 47.569966404823404,26.17023690388974 -121.92466713522445 -45.38163475525138
-1.1309580678262514 -10.925649510971754 -2.3051278340280454,-1.1519277077665493 -10.493643833785958 4.735495216306803,-12.548646350203349 3.9864052336726963 6.202741745021185,24.686765445516514 2.5250606692179294 4.364505463331483,3.0744099567126977 -1.862417888903938 8.134909254791031,72.74407891768621 -37.94917094157723 -45.50185887971558,29.95300518515776 86.16237153316621 28.1060804546607,3.1744077921135148 5.282738314261927 -9.195281772865245,53.563909543292475 44.956124434598095 47.267028104600726,26.239374051760247 -121.62341969494372 -45.24798382116605
-1.272713361846181 -10.816932571881285 -2.1322452879018705,-1.0268297591833135 -10.412849885482649 4.8683030947916235,-12.928337650794221 3.9956491191402614 6.200333019460612,25.446840719774684 2.4248327106960637 4.151987755749195,3.431268137004027 -1.8940978762872793 8.187372188119154,73.19388516047246 -37.185393901327316 -44.938959491726195,29.908386373284348 85.05694246714629 27.53212768867734,3.5312666369057344 5.212962201922528 -9.117768011853718,53.682260317945094 44.711365517148444 47.25572619725876,26.290668985661718 -121.35690428554494 -45.12633101916326
-1.3667406535826154 -10.768485949027632 -2.0243407750344895,-0.9253519510750091 -10.38021625038821 5.005083154198768,-13.167662966066818 4.018860012723093 6.19461026435615,25.99339559258944 2.3159680702896246 3.931935212970317,3.674918702981828 -1.9142780327971087 8.237752951218667,73.60820694390335 -36.35775617858333 -44.32334607113463,29.881653536407992 84.05631620603678 27.021371966551087,3.774927411839481 5.169884387032262 -9.045287430469344,53.73191844195478 44.786484600380845 47.55884965439573,26.32379164075709 -121.12858023849162 -45.019993415059375
-1.3905336328065083 -10.769603056342845 -2.0014020842945515,-0.8721319452186073 -10.38791668711283 5.107980762428685,-13.232996117334729 4.035919497854567 6.186758233103956,26.218148930290276 2.241268280712822 3.774629710671173,3.761322993780522 -1.9191859328986491 8.259804768277874,73.83979163455294 -35.69078499170279 -43.82753517166121,29.87789068570231 83.49469878688222 26.740884600167572,3.8613411689209083 5.161149542725998 -8.996303635140098,53.713784943293945 45.03729687523529 47.962555112020034,26.33358733872014 -120.99592037159658 -44.95637561907836
-1.3326542779200092 -10.793087739294347 -2.065760148731643,-0.8831114141712594 -10.40048093208139 5.120560547769722,-13.14790341285972 4.016345955890212 6.193278582278971,26.098839944900032 2.2660310423811527 3.7645764832493094,3.6641836142060966 -1.9068603461121612 8.22438934155225,73.7827797787958 -35.57758392881347 -43.72194591576684,29.892936556968884 83.611536232975 26.804335290952135,3.7641922563938643 5.186643614872701 -8.99088818356616,53.63325111650317 45.20401710553166 48.137450074962054,26.31254551061678 -121.04277264453174 -44.97464434834985
-1.1868984405896454 -10.813165506966262 -2.2152082778619353,-0.9691279315868202 -10.385903385635144 4.9968913555587315,-12.941739181575535 3.9335703890536937 6.229056912113544,25.634139070369073 2.4451904571325533 3.9709952256391485,3.3719302226777965 -1.8764428028704183 8.107338999015582,73.35435174317637 -36.33864603013344 -44.22986793344883,29.92224556026388 84.59395522557189 27.299569555256603,3.471897173541478 5.244679888758765 -9.04592748505694,53.495950367560106 45.0546467439839 47.7985800930778,26.255444655697655 -121.33526126762978 -45.10582812709524
-0.9971085075219013 -10.818936347598422 -2.404680248269944,-1.0920756604063726 -10.347604553683636 4.794163146456332,-12.696250675193054 3.7996605318504892 6.292295570567005,25.020119559396743 2.7316664836749833 4.313887388855411,3.0146935002936077 -1.837653692962806 7.932895713045143,72.69247713415773 -37.579002061531796 -45.11096046989732,29.958150999868945 86.12775941432152 28.0674214112164,3.1146234155609234 5.3188249467728745 -9.147303412935338,53.30956989719615 44.634336648468135 47.09967053264559,26.17942411374593 -121.7658411741618 -45.301234855353954
-0.8352519112190593 -10.807859377732104 -2.5650237269718144,-1.186343649248895 -10.30891362993425 4.62751766716944,-12.522628809231387 3.6483971077863693 6.3718212868105475,24.563790682792316 3.0210493885597156 4.629397071141856,2.8022369688460578 -1.8061584911608042 7.75250660547998,72.0592042277645 -38.501608814822056 -45.864332748315626,29.99123218765098 87.61701999304492 28.80990987820868,2.9021994021968807 5.384358050433165 -9.263473977037966,53.0829510933698 44.14398951275163 46.440975114338684,26.114189522361514 -122.12936900479411 -45.467371205583866
-0.7677959158571683 -10.781525613544678 -2.6323772270791412,-1.1931625730873419 -10.293499071406181 4.6015469553756905,-12.51827549750318 3.514211423600958 6.456235103019709,24.53799017716722 3.214309547756789 4.765257693656898,2.9174360938099864 -1.795986668023169 7.615970448237939,71.69880756086421 -38.39577641871236 -46.03357945590586,30.012502450867384 88.49867176675296 29.24580799683443,3.0175506121327746 5.41842921182474 -9.364332733844593,52.82979512771048 43.78662204674937 46.2006965378495,26.08676067455842 -122.23926950081757 -45.518999442428694
-0.7936320498837015 -10.788478655232282 -2.6074994336168693,-1.136853141437003 -10.326399282701919 4.69071011183713,-12.61648874631043 3.436290550136895 6.532726621053424,24.803968808782297 3.2823732483425596 4.714770449028668,3.220296979309614 -1.8013805068390627 7.550406599594363,71.63289985776254 -37.60665656969187 -45.71312523491122,30.018247318855355 88.62811412726178 29.306601654966602,3.3205564966043015 5.421007383662465 -9.43871419577006,52.62014893249274 43.7696892888332 46.468820805209816,26.09130972707352 -122.13744002795625 -45.47264542728743
-0.8680545928889862 -10.907554092680584 -2.532839465102433,-1.0953425377114536 -10.43353650557449 4.785509503821874,-12.644693073238619 3.4568897931419986 6.587574836114771,24.95743736302706 3.2412996232684326 4.56515122115609,3.362522915694573 -1.8038163636269435 7.568302538055244,71.73944106046736 -37.16058907249564 -45.3527688921176,30.008153741648737 88.13072361916512 29.06101083549233,3.462679714945399 5.4067834158417165 -9.487672846800242,52.56041154363325 44.30350971508911 47.1493876618962,26.100816813239135 -122.01317964511708 -45.41048895494967
-0.9467249026797231 -11.207701238236076 -2.4507809094824626,-1.140446721194374 -10.635716255344748 4.782243575079695,-12.444949132691065 3.612059406737298 6.608508544292449,24.625909847151455 3.1103559882987493 4.402543375151151,3.025407444928448 -1.7859448142586984 7.678334452450877,71.9021884169711 -37.991321417847345 -45.363906771204526,29.982381810902893 87.14508638094587 28.58362901857729,3.125015846121164 5.390397277591641 -9.512634805218184,52.74466653635974 45.55710805325018 48.13133638550565,26.089604596648993 -122.04542119158847 -45.410665640103225
-1.0007122493831866 -11.61148010362548 -2.3929953294036945,-1.2453006916914358 -10.881452641647247 4.678578148866223,-12.09036877588567 3.849713140440507 6.603894986762726,23.947288882949266 2.9434090778334823 4.275929750450524,2.3560174582342337 -1.7499561319229784 7.8389210382172525,72.12030039931312 -39.568228977895785 -45.53348430986113,29.946958538307726 85.93249372167062 27.99957255629032,2.4550616825721456 5.382315462259593 -9.517392505589049,53.08496321504979 47.11709489080119 49.134532355836214,26.05588500884466 -122.23244968961885 -45.478921706615886
-1.012475753188115 -11.933236677158822 -2.3832357350521547,-1.3100924261417142 -11.065820459667728 4.547111929003467,-11.824861716429778 4.052612401811091 6.597357773647781,23.43676699832096 2.819902237968864 4.206823351068597,1.8457292185597298 -1.7124847414919162 7.971329603742189,72.47824247060686 -40.2781927207635 -45.18683981549218,29.91224788517525 84.8449431710564 27.47130536107559,1.9450875187839431 5.389919342798935 -9.507487612814366,53.358787355428085 48.13954813869792 49.75385800203239,26.015529426355545 -122.43901152836943 -45.56749163125265
-0.966789098144846 -11.995392388672752 -2.4427808578312487,-1.2404412149317627 -11.088902390726796 4.458818546425464,-11.880269657877417 4.109013286057482 6.610965584865329,23.584445618654197 2.814352666250585 4.2147384570874005,1.9626611474776596 -1.6897890274839902 8.00117916249367,73.05137304586003 -38.603883786083365 -43.70085667274755,29.88842137377851 84.22203616376154 27.155828952575106,2.0639885816688 5.419609647659794 -9.488261934705823,53.35459726910925 47.82808950992513 49.609883144171135,25.984469814900862 -122.53283994871083 -45.62903745513151
-0.8838828837214343 -11.804140185219136 -2.5532775470390185,-1.0656329896060184 -10.959195947740797 4.426110609587349,-12.210117637713244 4.02877161135857 6.6336671999858,24.29276336207617 2.905589396270309 4.295729646455393,2.6324039150280254 -1.6857517725797038 7.94452831935471,73.72271434162839 -35.12620304493973 -41.532408255316724,29.880557460573378 84.15189036680134 27.10039209256201,2.735913947224366 5.462057952777414 -9.46088627577152,53.10548804436113 46.38442644179642 48.8187388213568,25.972518261820447 -122.48760261708922 -45.645349062934585
-0.8139786652249957 -11.521114720844079 -2.6628503330679383,-0.9195561472656913 -10.776900484815116 4.4118673420357215,-12.532518708396573 3.9245973747941965 6.62639718874196,24.96708883672669 2.9915043731658066 4.426008290728264,3.32165531672985 -1.6937879530011632 7.893933303445437,74.21260249853405 -32.20082264997974 -40.051869060332294,29.889426671948872 84.50990786037914 27.259410027099385,3.4242434010825815 5.494631452899286 -9.423003429850608,52.85147888224557 44.85448941046844 47.915722671375974,25.984310402976263 -122.3665710090205 -45.62285389903384
-0.8057289940620087 -11.30785598886889 -2.7201889625664073,-0.9329047605667699 -10.642076441619894 4.38008355542856,-12.570869588145442 3.9073009339884828 6.551734028936009,25.024033818666304 2.972180869637243 4.5796375180818165,3.504508089087182 -1.7073784192182946 7.939274312184368,74.24732254118392 -32.13282429368396 -40.58918567709398,29.915357245531982 85.16209180391012 27.58235614533432,3.600051764342705 5.495280484938364 -9.372771713192076,52.8278657553846 44.26927748902319 47.430569981473994,26.023450101946317 -122.23531947233052 -45.56952250130888
-0.8533076021780452 -11.217732650131095 -2.709118395418468,-1.0957323656128857 -10.589168948826433 4.352747869568167,-12.323791974117484 3.9763045611726966 6.4270088476693585,24.463225152138214 2.8504490545086796 4.697669846478129,3.1286063489981895 -1.728578028166774 8.06021077226067,73.79315146781562 -34.91924067185853 -42.97449013053473,29.952032988146748 85.91596901864403 27.974979355822065,3.215750024810301 5.463676341682302 -9.321930604386793,53.0263142909278 44.75984103827189 47.48630231207988,26.074714221768176 -122.14815868710036 -45.509947885409
-0.8982013878656562 -11.199500140420488 -2.6474430931461894,-1.2620780872643647 -10.589166129327197 4.407935107167286,-12.056079496453458 4.023306360101346 6.322504428379518,23.848127485113856 2.7285063126711275 4.689233010150014,2.599568946511923 -1.7677336162500978 8.12980685976904,73.04846413263847 -38.32497473237949 -45.587433667092114,29.98671183278409 86.52251346488323 28.300742327101972,2.689252622777386 5.420496798810258 -9.295354015704659,53.202873566111364 45.58688395100648 47.81260563593518,26.104671906305658 -122.14850616438395 -45.48479877732054
-0.8821437669804667 -11.199108769262041 -2.554344387625525,-1.284700366182696 -10.611014650760001 4.621793964312102,-12.035950219174577 3.9398173609945735 6.3088492695318354,23.749365009748995 2.7094305246832993 4.466986291324635,2.331184651005593 -1.8347690136568329 8.021468272868308,72.21810965481568 -40.087149116618555 -46.797268326355,30.00675178380025 86.73963228283309 28.426233352751066,2.4463206985692505 5.386930366976994 -9.317103809917889,53.111347074379914 45.99684882160172 48.129593497668985,26.080489890658487 -122.27680659606003 -45.53362800198392
-0.8135275454242715 -11.20342501909726 -2.4486399038076017,-1.1352351139476664 -10.639046525107712 4.9533373850475595,-12.324470878952273 3.734459824465765 6.406149012395046,24.296125695080594 2.8079219843294787 4.077851212296131,2.4440390077483314 -1.9184534668955129 7.739101211327782,71.42311836673593 -39.706077005422166 -46.33140656624621,30.009583830668344 86.58186708876667 28.35280048448568,2.601993692281991 5.374491349863679 -9.373791689591405,52.71071748385137 45.82849897121723 48.33826924898731,26.006592756437595 -122.50336261214149 -45.64676559256155
-0.774443350154072 -11.244551801740572 -2.3487451566355717,-0.9167477462668963 -10.674603616282942 5.232074432763154,-12.753684192829212 3.5453327809442094 6.578651834101242,25.129550923518195 2.9409717868716974 3.7171880154860437,2.7345555988085812 -1.9841679688247509 7.430891662185177,70.69185155679436 -38.631433864146615 -45.418826691680295,30.003775534229934 86.34749149351488 28.23078054415509,2.9277808640085543 5.383998364108784 -9.410624909941651,52.18681109395855 45.57546040276891 48.539625839812224,25.92859691288961 -122.7209286214489 -45.76012145479211
-0.8484952657063274 -11.355833104539954 -2.272747739075728,-0.7374437788712594 -10.719900875524528 5.285222168910097,-13.145850455331486 3.5138466942843474 6.787646694590036,25.87042661551806 3.0221715435977825 3.5832495685766195,2.9855602385055624 -1.997049627364133 7.249421704758707,70.04752950504057 -38.384139632154316 -45.33976512822203,29.998337346491972 86.34309691130434 28.215092574203393,3.1812084562721354 5.415453410585197 -9.37219339699708,51.733847814626834 45.75353445236125 48.84238102277916,25.893111555027065 -122.82123665377317 -45.80846212721937
-1.0350486893236857 -11.530335185965217 -2.2274891150712395,-0.6446902157358444 -10.776890510650725 5.101481254815576,-13.399016614193146 3.6573102605019403 6.9919110469355825,26.319008728551772 3.0257897104844167 3.698917149080721,3.0962412446236454 -1.957626275350995 7.23483844811336,69.50072537426843 -39.39990159469186 -46.405956656211245,29.997393730295208 86.64218192645205 28.346112780404503,3.2587612098492933 5.45922360635234 -9.258943974530682,51.423536047543166 46.4495720205432 49.25913932958439,25.905040707139552 -122.80553681770863 -45.787813263508845
-1.2269512309672663 -11.71019408827966 -2.2055902898009223,-0.6089252308419416 -10.847192496764844 4.873744467016861,-13.507060011288045 3.83610848493611 7.147046604386955,26.502488751024945 3.002819149397211 3.8653188907124503,3.1129245125831817 -1.911176463251728 7.28511769464758,69.04602035269517 -40.74220182362906 -47.70448909694805,29.998890933085725 87.02350486472204 28.5193807156474,3.2326335332881797 5.4934929903912035 -9.141953165605619,51.17267134860729 47.20802653329892 49.680972443397906,25.91655321154365 -122.81356218966692 -45.771661190126366
-1.3116692361495974 -11.834741235823698 -2.198937801328297,-0.5961346535373624 -10.932001070872863 4.805011569304209,-13.470413981987098 3.902607797223401 7.209003121347736,26.462665817233503 3.008349570227756 3.8727496610228433,3.090924242136234 -1.9050838813792523 7.290733663923414,68.67866480068795 -41.39856331763191 -48.25640100449622,30.000402810669588 87.24985261585843 28.622519741307826,3.1854615424192527 5.496044597229529 -9.095818393199728,50.89050436213249 47.54443492528434 49.991377180625,25.877389642071005 -122.99084971386101 -45.836929937376404
-1.2496413079561006 -11.866558189727737 -2.208353540946964,-0.5965659415211431 -11.012185911803176 4.94790431199714,-13.310032001485096 3.8121147269730953 7.161459814564569,26.243819644029784 3.0560024639775127 3.6819990951769563,3.062898838225516 -1.9482520078669463 7.223521141066248,68.47909629273353 -40.963164138411415 -47.71161996699619,30.000706887953218 87.23159402507662 28.612270429665028,3.158151423456331 5.463786680861685 -9.144373475182933,50.606547138744446 47.26979587242274 50.08499022333257,25.78527348243627 -123.32814740386122 -45.9835760152012
-1.106950485632087 -11.801886530333821 -2.2475954168051224,-0.6355909426747859 -11.039192139513675 5.137337045749102,-13.076575254094193 3.6689657116193612 7.028240792989536,25.89382117257845 3.099364361117552 3.5006879418599586,3.028707135820241 -1.9938751999544122 7.173103388089458,68.65108085036204 -39.90845765682483 -46.630537762980225,30.00032328281835 87.09275738834395 28.5454367060822,3.131195514502028 5.421315730430422 -9.23796001995488,50.524418285234724 46.62285813130098 49.87257581858088,25.707394718124846 -123.59211003773437 -46.10012741862884
-0.957619374882927 -11.639926301370318 -2.3311154627266193,-0.7409178715026458 -10.962773565213352 5.1926581509153475,-12.822974094203829 3.5883021749918522 6.8363867222513415,25.461091469892875 3.0877797858415437 3.5536390408486915,2.985743558906226 -1.9912833711819378 7.237385361404866,69.40442529433966 -38.77362398457795 -45.64166617878797,29.999904454553807 86.97338021189452 28.486354902422494,3.080643548718837 5.395162878012661 -9.321428052526839,50.85869460586507 45.874901601607576 49.26824748818553,25.715686018633285 -123.53435149146237 -46.067595053072715
-0.851758160448284 -11.40345980813243 -2.4502042129926913,-0.9102304226623359 -10.777186296627464 5.040381525419586,-12.598092493496818 3.62277903694982 6.618369812154531,25.01363000603491 3.0038172108421177 3.911704929535991,2.938870085135029 -1.9258685137764333 7.4460950271689965,70.68614945697415 -37.95152097541613 -45.14526256738836,29.999808785230016 86.96163999034468 28.47760567786238,3.0033302670857225 5.394951602572772 -9.358563666532023,51.62980460528435 45.22833919351642 48.33798512491712,25.831576063558526 -123.08822510048587 -45.85458408440395
-0.7997753223422855 -11.154422898203263 -2.557697249240481,-1.0913626907566958 -10.550573440979631 4.784947582504254,-12.44404302337949 3.721305104254131 6.415680245354747,24.651942201757954 2.885206708509992 4.39010181762877,2.9053470440893894 -1.8428963567921623 7.715766344956002,72.00696889856064 -37.592068175472505 -45.162614284150436,29.999906401591556 87.05961123144598 28.525648828101033,2.9305996827390395 5.402233668695437 -9.344592440805462,52.53583307918549 44.771244207382495 47.39991179960607,25.992641943512353 -122.48882555745668 -45.575132107494866
-0.8082116116443909 -10.958176912045719 -2.60306111115199,-1.2276345626941207 -10.357784918377053 4.547271219613665,-12.402044899361478 3.823180826728496 6.27046260499024,24.479135462382928 2.774716387791196 4.780578943081335,2.903530458338976 -1.7930623300280781 7.952534281677352,72.83898284655045 -37.820458688279466 -45.678062298419974,30.000022022625036 87.26064308534062 28.633195354249274,2.8969282267169656 5.396016610656419 -9.277825951729248,53.24568270859105 44.58012705068028 46.79427536701505,26.128804798592288 -121.99871694505484 -45.35648109484503
-0.8694569594314409 -10.849848008674352 -2.564927565659775,-1.2834804242444426 -10.24417738971217 4.414053314231035,-12.484131106812251 3.8873894588136197 6.20260382498795,24.545721556379426 2.69661321270701 4.947088483443629,2.9434496300689115 -1.8025813514538682 8.093597955334442,72.9406814334402 -38.55488881026759 -46.537776610629614,30.00005158678736 87.48906942710644 28.763952686668016,2.923013870627597 5.3669534727880865 -9.170415147802984,53.565723447328416 44.6425615827547 46.674012323511455,26.198383305576865 -121.76910546819832 -45.268196108412006
-0.9488973351185936 -10.8068646532235 -2.477584283621559,-1.2636273875109705 -10.198825629671088 4.406704245963787,-12.64663864743331 3.910474884028462 6.189516643018316,24.8018441773746 2.6398584753704797 4.891367240219542,3.019244009286823 -1.8509522616123697 8.135436097755273,72.61707358135611 -39.31854353519859 -47.3242560313731,30.00002694040832 87.53752251724647 28.80719787436901,3.0032611988309283 5.327920386639005 -9.06092060424853,53.56465357817498 44.77640435076895 46.83461353757912,26.213887063868118 -121.73869347257623 -45.26977755801641
